t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,p_network_abs_pu,q_network_abs_pu,delta_p_load_pu,delta_q_load_pu,asset_type
3.73,-0.4112568424879407,0.10021396149096407,-0.4112568424879407,0.10021396149096407,-0.3112568424879405,-1.5274299465501353,0.0,0.0,GFM
3.74,-0.4112750766873226,0.10018173068564185,-0.4112750766873226,0.10018173068564185,-0.3112750766873224,-1.5274621773554575,0.0,0.0,GFM
3.75,-0.41129089265207464,0.10014603320800552,-0.41129089265207464,0.10014603320800552,-0.31129089265207444,-1.5274978748330938,0.0,0.0,GFM
3.76,-0.41130423700184504,0.10010695351858057,-0.41130423700184504,0.10010695351858057,-0.31130423700184484,-1.5275369545225188,0.0,0.0,GFM
3.77,-0.4113150644131062,0.10006458278665398,-0.4113150644131062,0.10006458278665398,-0.311315064413106,-1.5275793252544454,0.0,0.0,GFM
3.78,-0.4113233378654688,0.1000190185765828,-0.4113233378654688,0.1000190185765828,-0.3113233378654686,-1.5276248894645166,0.0,0.0,GFM
3.79,-0.41132902882262745,0.0999703645210217,-0.41132902882262745,0.0999703645210217,-0.31132902882262725,-1.5276735435200777,0.0,0.0,GFM
3.8,-0.41133211735041625,0.09991872997890905,-0.41133211735041625,0.09991872997890905,-0.31133211735041605,-1.5277251780621903,0.0,0.0,GFM
3.81,-0.4113325921712536,0.09986422968290576,-0.4113325921712536,0.09986422968290576,-0.3113325921712534,-1.5277796783581936,0.0,0.0,GFM
3.82,-0.4113304506585044,0.09980698337373739,-0.4113304506585044,0.09980698337373739,-0.3113304506585042,-1.527836924667362,0.0,0.0,GFM
3.83,-0.4113256987708687,0.09974711542687853,-0.4113256987708687,0.09974711542687853,-0.3113256987708685,-1.5278967926142208,0.0,0.0,GFM
3.84,-0.4113183509313865,0.09968475446819802,-0.4113183509313865,0.09968475446819802,-0.3113183509313863,-1.5279591535729014,0.0,0.0,GFM
3.85,-0.4113084298518689,0.09962003298542643,-0.4113084298518689,0.09962003298542643,-0.3113084298518687,-1.528023875055673,0.0,0.0,GFM
3.86,-0.41129596630790777,0.0995530869303698,-0.41129596630790777,0.0995530869303698,-0.31129596630790757,-1.5280908211107296,0.0,0.0,GFM
3.87,-0.4112809988660068,0.09948405532029891,-0.4112809988660068,0.09948405532029891,-0.3112809988660066,-1.5281598527208005,0.0,0.0,GFM
3.88,-0.4112635735686,0.09941307983262537,-0.4112635735686,0.09941307983262537,-0.3112635735685998,-1.528230828208474,0.0,0.0,GFM
3.89,-0.41124374357886323,0.09934030440094177,-0.41124374357886323,0.09934030440094177,-0.31124374357886303,-1.5283036036401576,0.0,0.0,GFM
3.9,-0.4112215687910687,0.09926587480831439,-0.4112215687910687,0.09926587480831439,-0.3112215687910685,-1.528378033232785,0.0,0.0,GFM
3.91,-0.4111971154098076,0.09918993828284428,-0.4111971154098076,0.09918993828284428,-0.3111971154098074,-1.528453969758255,0.0,0.0,GFM
3.92,-0.4111704555023296,0.0991126430948015,-0.4111704555023296,0.0991126430948015,-0.3111704555023294,-1.5285312649462979,0.0,0.0,GFM
3.93,-0.4111416665289877,0.09903413815737805,-0.4111416665289877,0.09903413815737805,-0.3111416665289875,-1.5286097698837213,0.0,0.0,GFM
3.94,-0.4111108308550667,0.09895457263212304,-0.4111108308550667,0.09895457263212304,-0.3111108308550665,-1.5286893354089763,0.0,0.0,GFM
3.95,-0.41107803524937914,0.0988740955401517,-0.41107803524937914,0.0988740955401517,-0.31107803524937894,-1.5287698125009477,0.0,0.0,GFM
3.96,-0.4110433703727842,0.0987928553803541,-0.4110433703727842,0.0987928553803541,-0.311043370372784,-1.5288510526607453,0.0,0.0,GFM
3.97,-0.4110069302614658,0.09871099975590392,-0.4110069302614658,0.09871099975590392,-0.3110069302614656,-1.5289329082851955,0.0,0.0,GFM
3.98,-0.41096881180840933,0.0986286750093357,-0.41096881180840933,0.0986286750093357,-0.31096881180840913,-1.5290152330317637,0.0,0.0,GFM
3.99,-0.4109291142471312,0.09854602586852912,-0.4109291142471312,0.09854602586852912,-0.310929114247131,-1.5290978821725703,0.0,0.0,GFM
4.0,-0.4108879386410219,0.0984631951026711,-0.4108879386410219,0.0984631951026711,-0.3108879386410217,-1.5291807129384283,0.0,0.0,GFM
4.01,-0.41084538738176424,0.09838032319126522,-0.41084538738176424,0.09838032319126522,-0.31084538738176404,-1.5292635848498342,0.0,0.0,GFM
4.02,-0.4108015636999376,0.09829754800445833,-0.4108015636999376,0.09829754800445833,-0.3108015636999374,-1.529346360036641,0.0,0.0,GFM
4.03,-0.4107565711906978,0.09821500449821774,-0.4107565711906978,0.09821500449821774,-0.3107565711906976,-1.5294289035428816,0.0,0.0,GFM
4.04,-0.41071051335715425,0.09813282442176408,-0.41071051335715425,0.09813282442176408,-0.31071051335715405,-1.5295110836193353,0.0,0.0,GFM
4.05,-0.4106634931735726,0.09805113604170623,-0.4106634931735726,0.09805113604170623,-0.3106634931735724,-1.5295927719993931,0.0,0.0,GFM
4.06,-0.41061561267091407,0.09797006387905327,-0.41061561267091407,0.09797006387905327,-0.31061561267091387,-1.529673844162046,0.0,0.0,GFM
4.07,-0.4105669725460128,0.09788972846360244,-0.4105669725460128,0.09788972846360244,-0.3105669725460126,-1.529754179577497,0.0,0.0,GFM
4.08,-0.4105176717962365,0.09781024610368472,-0.4105176717962365,0.09781024610368472,-0.3105176717962363,-1.5298336619374147,0.0,0.0,GFM
4.09,-0.41046780738078964,0.09773172867147428,-0.41046780738078964,0.09773172867147428,-0.31046780738078944,-1.529912179369625,0.0,0.0,GFM
4.1,-0.4104174739093669,0.09765428340628146,-0.4104174739093669,0.09765428340628146,-0.3104174739093667,-1.529989624634818,0.0,0.0,GFM
4.11,-0.41036676335930705,0.09757801273277367,-0.41036676335930705,0.09757801273277367,-0.31036676335930685,-1.5300658953083257,0.0,0.0,GFM
4.12,-0.41031576482101767,0.09750301409785478,-0.41031576482101767,0.09750301409785478,-0.31031576482101747,-1.5301408939432446,0.0,0.0,GFM
4.13,-0.4102645642726216,0.09742937982298794,-0.4102645642726216,0.09742937982298794,-0.3102645642726214,-1.5302145282181114,0.0,0.0,GFM
4.14,-0.41021324438305873,0.09735719697415934,-0.41021324438305873,0.09735719697415934,-0.31021324438305853,-1.53028671106694,0.0,0.0,GFM
4.15,-0.41016188434361284,0.09728654724859198,-0.41016188434361284,0.09728654724859198,-0.31016188434361264,-1.5303573607925074,0.0,0.0,GFM
4.16,-0.4101105597275623,0.0972175068780543,-0.4101105597275623,0.0972175068780543,-0.3101105597275621,-1.530426401163045,0.0,0.0,GFM
4.17,-0.4100593423768256,0.09715014654855847,-0.4100593423768256,0.09715014654855847,-0.3100593423768254,-1.530493761492541,0.0,0.0,GFM
4.18,-0.41000830031510804,0.09708453133731632,-0.41000830031510804,0.09708453133731632,-0.31000830031510784,-1.530559376703783,0.0,0.0,GFM
4.19,-0.4099574976861875,0.09702072066437628,-0.4099574976861875,0.09702072066437628,-0.3099574976861873,-1.530623187376723,0.0,0.0,GFM
4.2,-0.4099069947163979,0.09695876826172523,-0.4099069947163979,0.09695876826172523,-0.3099069947163977,-1.5306851397793741,0.0,0.0,GFM
4.21,-0.40985684769979935,0.09689872215634754,-0.40985684769979935,0.09689872215634754,-0.30985684769979915,-1.5307451858847518,0.0,0.0,GFM
4.22,-0.4098071090048828,0.09684062466988208,-0.4098071090048828,0.09684062466988208,-0.3098071090048826,-1.5308032833712173,0.0,0.0,GFM
4.23,-0.4097578271009083,0.09678451243145147,-0.4097578271009083,0.09678451243145147,-0.3097578271009081,-1.530859395609648,0.0,0.0,GFM
4.24,-0.4097090466027231,0.09673041640664981,-0.4097090466027231,0.09673041640664981,-0.3097090466027229,-1.5309134916344496,0.0,0.0,GFM
4.25,-0.40966080833210083,0.09667836193817791,-0.40966080833210083,0.09667836193817791,-0.30966080833210063,-1.5309655461029215,0.0,0.0,GFM
4.26,-0.4096131493943054,0.09662836880231884,-0.4096131493943054,0.09662836880231884,-0.3096131493943052,-1.5310155392387805,0.0,0.0,GFM
4.27,-0.4095661032677421,0.09658045127571646,-0.4095661032677421,0.09658045127571646,-0.3095661032677419,-1.531063456765383,0.0,0.0,GFM
4.28,-0.4095196999056049,0.09653461821679366,-0.4095196999056049,0.09653461821679366,-0.3095196999056047,-1.5311092898243057,0.0,0.0,GFM
4.29,-0.4094739658471683,0.0964908731570735,-0.4094739658471683,0.0964908731570735,-0.3094739658471681,-1.5311530348840259,0.0,0.0,GFM
4.3,-0.4094289243378563,0.09644921440539123,-0.4094289243378563,0.09644921440539123,-0.3094289243378561,-1.5311946936357081,0.0,0.0,GFM
4.31,-0.40938459545587674,0.09640963516130441,-0.40938459545587674,0.09640963516130441,-0.30938459545587654,-1.531234272879795,0.0,0.0,GFM
4.32,-0.4093409962443302,0.09637212363965864,-0.4093409962443302,0.09637212363965864,-0.30934099624433,-1.5312717844014407,0.0,0.0,GFM
4.33,-0.40929814084710053,0.0963366632043916,-0.40929814084710053,0.0963366632043916,-0.30929814084710033,-1.5313072448367078,0.0,0.0,GFM
4.34,-0.4092560406471957,0.09630323251076445,-0.4092560406471957,0.09630323251076445,-0.3092560406471955,-1.531340675530335,0.0,0.0,GFM
4.35,-0.40921470440636837,0.09627180565702331,-0.40921470440636837,0.09627180565702331,-0.30921470440636817,-1.531372102384076,0.0,0.0,GFM
4.36,-0.40917413840464284,0.09624235234257617,-0.40917413840464284,0.09624235234257617,-0.30917413840464264,-1.5314015556985232,0.0,0.0,GFM
4.37,-0.4091343465786994,0.09621483803437902,-0.4091343465786994,0.09621483803437902,-0.3091343465786992,-1.5314290700067203,0.0,0.0,GFM
4.38,-0.4090953306581775,0.09618922413943176,-0.4090953306581775,0.09618922413943176,-0.3090953306581773,-1.5314546839016676,0.0,0.0,GFM
4.39,-0.40905709029891507,0.09616546818328331,-0.40905709029891507,0.09616546818328331,-0.30905709029891487,-1.531478439857816,0.0,0.0,GFM
4.4,-0.4090196232123975,0.09614352399406156,-0.4090196232123975,0.09614352399406156,-0.3090196232123973,-1.5315003840470378,0.0,0.0,GFM
4.41,-0.4089829252906739,0.09612334189155058,-0.4089829252906739,0.09612334189155058,-0.3089829252906737,-1.5315205661495488,0.0,0.0,GFM
4.42,-0.4089469907261809,0.09610486888010827,-0.4089469907261809,0.09610486888010827,-0.3089469907261807,-1.531539039160991,0.0,0.0,GFM
4.43,-0.4089118121260271,0.09608804884596234,-0.4089118121260271,0.09608804884596234,-0.3089118121260269,-1.531555859195137,0.0,0.0,GFM
4.44,-0.40887738062042966,0.09607282275701534,-0.40887738062042966,0.09607282275701534,-0.30887738062042946,-1.531571085284084,0.0,0.0,GFM
4.45,-0.40884368596491855,0.09605912886607859,-0.40884368596491855,0.09605912886607859,-0.30884368596491835,-1.5315847791750208,0.0,0.0,GFM
4.46,-0.40881071663612767,0.09604690291549445,-0.40881071663612767,0.09604690291549445,-0.30881071663612747,-1.531597005125605,0.0,0.0,GFM
4.47,-0.40877845992125933,0.09603607834396732,-0.40877845992125933,0.09603607834396732,-0.30877845992125913,-1.531607829697132,0.0,0.0,GFM
4.48,-0.4087469020011392,0.09602658649424778,-0.4087469020011392,0.09602658649424778,-0.308746902001139,-1.5316173215468516,0.0,0.0,GFM
4.49,-0.40871602802686,0.09601835682145898,-0.40871602802686,0.09601835682145898,-0.3087160280268598,-1.5316255512196404,0.0,0.0,GFM
4.5,-0.4086858221904443,0.09601131710169986,-0.4086858221904443,0.09601131710169986,-0.3086858221904441,-1.5316325909393995,0.0,0.0,GFM
4.51,-0.4086562677893792,0.09600539364025384,-0.4086562677893792,0.09600539364025384,-0.308656267789379,-1.5316385144008455,0.0,0.0,GFM
4.52,-0.4086273472857749,0.09600051147898747,-0.4086273472857749,0.09600051147898747,-0.3086273472857747,-1.531643396562112,0.0,0.0,GFM
4.53,-0.4085990423599939,0.0959965946027459,-0.4085990423599939,0.0959965946027459,-0.3085990423599937,-1.5316473134383535,0.0,0.0,GFM
4.54,-0.4085713339596688,0.09599356614368904,-0.4085713339596688,0.09599356614368904,-0.3085713339596686,-1.5316503418974103,0.0,0.0,GFM
4.55,-0.40854420234400085,0.09599134858437997,-0.40854420234400085,0.09599134858437997,-0.30854420234400065,-1.5316525594567194,0.0,0.0,GFM
4.56,-0.40851762712425305,0.09598986395718545,-0.40851762712425305,0.09598986395718545,-0.30851762712425285,-1.531654044083914,0.0,0.0,GFM
4.57,-0.4084915873006518,0.09598903404245851,-0.4084915873006518,0.09598903404245851,-0.3084915873006516,-1.5316548739986409,0.0,0.0,GFM
4.58,-0.40846606129635443,0.0959887805616626,-0.40846606129635443,0.0959887805616626,-0.30846606129635423,-1.5316551274794368,0.0,0.0,GFM
4.59,-0.40844102698877754,0.09598902536894305,-0.40844102698877754,0.09598902536894305,-0.30844102698877734,-1.5316548826721563,0.0,0.0,GFM
4.6,-0.40841646173905155,0.09598969063676144,-0.40841646173905155,0.09598969063676144,-0.30841646173905135,-1.531654217404338,0.0,0.0,GFM
4.61,-0.40839234241988187,0.09599069903890989,-0.40839234241988187,0.09599069903890989,-0.30839234241988167,-1.5316532090021895,0.0,0.0,GFM
4.62,-0.40836864544245965,0.0959919739283317,-0.40836864544245965,0.0959919739283317,-0.30836864544245945,-1.5316519341127677,0.0,0.0,GFM
4.63,-0.40834534678283674,0.09599343950961337,-0.40834534678283674,0.09599343950961337,-0.30834534678283654,-1.531650468531486,0.0,0.0,GFM
4.64,-0.40832242200810753,0.09599502100752311,-0.40832242200810753,0.09599502100752311,-0.30832242200810733,-1.5316488870335763,0.0,0.0,GFM
4.65,-0.40829984630300253,0.09599664482869841,-0.40829984630300253,0.09599664482869841,-0.30829984630300233,-1.531647263212401,0.0,0.0,GFM
4.66,-0.40827759449718726,0.09599823871907964,-0.40827759449718726,0.09599823871907964,-0.30827759449718706,-1.5316456693220197,0.0,0.0,GFM
4.67,-0.40825564109365675,0.09599973191410327,-0.40825564109365675,0.09599973191410327,-0.30825564109365655,-1.531644176126996,0.0,0.0,GFM
4.68,-0.4082339602984764,0.09600105528405778,-0.4082339602984764,0.09600105528405778,-0.3082339602984762,-1.5316428527570416,0.0,0.0,GFM
4.69,-0.40821252605231656,0.09600214147177977,-0.40821252605231656,0.09600214147177977,-0.30821252605231636,-1.5316417665693196,0.0,0.0,GFM
4.7,-0.4081913120636548,0.09600292502500474,-0.4081913120636548,0.09600292502500474,-0.3081913120636546,-1.5316409830160946,0.0,0.0,GFM
4.71,-0.40817029184432685,0.0960033425209521,-0.40817029184432685,0.0960033425209521,-0.30817029184432665,-1.5316405655201473,0.0,0.0,GFM
4.72,-0.40814943874726733,0.09600333268493344,-0.40814943874726733,0.09600333268493344,-0.30814943874726713,-1.531640575356166,0.0,0.0,GFM
4.73,-0.40812872600652633,0.09600283650112873,-0.40812872600652633,0.09600283650112873,-0.30812872600652613,-1.5316410715399706,0.0,0.0,GFM
4.74,-0.40810812677970193,0.09600179731670688,-0.40810812677970193,0.09600179731670688,-0.30810812677970173,-1.5316421107243925,0.0,0.0,GFM
4.75,-0.40808761419296563,0.09600016093844799,-0.40808761419296563,0.09600016093844799,-0.30808761419296543,-1.5316437471026514,0.0,0.0,GFM
4.76,-0.40806716138828997,0.09599787572202434,-0.40806716138828997,0.09599787572202434,-0.30806716138828977,-1.531646032319075,0.0,0.0,GFM
4.77,-0.4080467415730767,0.0959948926536498,-0.4080467415730767,0.0959948926536498,-0.3080467415730765,-1.5316490153874496,0.0,0.0,GFM
4.78,-0.4080263280720824,0.09599116542443253,-0.4080263280720824,0.09599116542443253,-0.3080263280720822,-1.5316527426166668,0.0,0.0,GFM
4.79,-0.40800589438132256,0.09598665049692978,-0.40800589438132256,0.09598665049692978,-0.30800589438132236,-1.5316572575441696,0.0,0.0,GFM
4.8,-0.40798541422387913,0.09598130716425235,-0.40798541422387913,0.09598130716425235,-0.30798541422387893,-1.531662600876847,0.0,0.0,GFM
4.81,-0.4079648616074346,0.09597509760107137,-0.4079648616074346,0.09597509760107137,-0.3079648616074344,-1.531668810440028,0.0,0.0,GFM
4.82,-0.4079442108831951,0.09596798690781494,-0.4079442108831951,0.09596798690781494,-0.3079442108831949,-1.5316759211332844,0.0,0.0,GFM
4.83,-0.4079234368060328,0.09595994314602674,-0.4079234368060328,0.09595994314602674,-0.3079234368060326,-1.5316839648950726,0.0,0.0,GFM
4.84,-0.40790251459544347,0.09595093736745652,-0.40790251459544347,0.09595093736745652,-0.30790251459544327,-1.5316929706736429,0.0,0.0,GFM
4.85,-0.4078814199971391,0.09594094363440431,-0.4078814199971391,0.09594094363440431,-0.3078814199971389,-1.531702964406695,0.0,0.0,GFM
4.86,-0.4078601293447768,0.09592993903328662,-0.4078601293447768,0.09592993903328662,-0.3078601293447766,-1.5317139690078128,0.0,0.0,GFM
4.87,-0.40783861962170664,0.0959179036805684,-0.40783861962170664,0.0959179036805684,-0.30783861962170644,-1.531726004360531,0.0,0.0,GFM
4.88,-0.40781686852221766,0.09590482072115192,-0.40781686852221766,0.09590482072115192,-0.30781686852221746,-1.5317390873199475,0.0,0.0,GFM
4.89,-0.40779485451194025,0.09589067632002113,-0.40779485451194025,0.09589067632002113,-0.30779485451194005,-1.5317532317210782,0.0,0.0,GFM
4.9,-0.4077725568871668,0.09587545964627364,-0.4077725568871668,0.09587545964627364,-0.3077725568871666,-1.5317684483948257,0.0,0.0,GFM
4.91,-0.4077499558326572,0.09585916285061158,-0.4077499558326572,0.09585916285061158,-0.307749955832657,-1.5317847451904878,0.0,0.0,GFM
4.92,-0.4077270324776029,0.09584178103567709,-0.4077270324776029,0.09584178103567709,-0.3077270324776027,-1.5318021270054223,0.0,0.0,GFM
4.93,-0.40770376894943494,0.09582331222018414,-0.40770376894943494,0.09582331222018414,-0.30770376894943474,-1.5318205958209152,0.0,0.0,GFM
4.94,-0.4076801484249992,0.0958037572960857,-0.4076801484249992,0.0958037572960857,-0.307680148424999,-1.5318401507450137,0.0,0.0,GFM
4.95,-0.40765615517911263,0.09578311998002831,-0.40765615517911263,0.09578311998002831,-0.30765615517911243,-1.531860788061071,0.0,0.0,GFM
4.96,-0.4076317746298307,0.09576140675819378,-0.4076317746298307,0.09576140675819378,-0.3076317746298305,-1.5318825012829056,0.0,0.0,GFM
4.97,-0.4076069933804771,0.09573862682600787,-0.4076069933804771,0.09573862682600787,-0.3076069933804769,-1.5319052812150915,0.0,0.0,GFM
4.98,-0.40758179925790816,0.09571479202140565,-0.40758179925790816,0.09571479202140565,-0.30758179925790796,-1.5319291160196937,0.0,0.0,GFM
4.99,-0.4075561813469993,0.0956899167536116,-0.4075561813469993,0.0956899167536116,-0.3075561813469991,-1.5319539912874878,0.0,0.0,GFM
5.0,-0.4075301300209757,0.09566401792622758,-0.4075301300209757,0.09566401792622758,-0.3075301300209755,-1.5319798901148718,0.0,0.0,GFM
5.01,-0.40750363696752423,0.09563711485558013,-0.40750363696752423,0.09563711485558013,-0.30750363696752403,-1.5320067931855192,0.0,0.0,GFM
5.02,-0.40747669521052393,0.09560922918497927,-0.40747669521052393,0.09560922918497927,-0.30747669521052373,-1.53203467885612,0.0,0.0,GFM
5.03,-0.4074492991271735,0.09558038479373998,-0.4074492991271735,0.09558038479373998,-0.3074492991271733,-1.5320635232473594,0.0,0.0,GFM
5.04,-0.4074214444605555,0.09555060770339852,-0.4074214444605555,0.09555060770339852,-0.3074214444605553,-1.5320933003377009,0.0,0.0,GFM
5.05,-0.4073931283274027,0.09551992597896142,-0.4073931283274027,0.09551992597896142,-0.3073931283274025,-1.532123982062138,0.0,0.0,GFM
5.06,-0.40736434922124787,0.09548836962796048,-0.40736434922124787,0.09548836962796048,-0.30736434922124767,-1.532155538413139,0.0,0.0,GFM
5.07,-0.407335107010684,0.09545597049533638,-0.407335107010684,0.09545597049533638,-0.3073351070106838,-1.532187937545763,0.0,0.0,GFM
5.08,-0.4073054029329911,0.09542276215634349,-0.4073054029329911,0.09542276215634349,-0.3073054029329909,-1.5322211458847559,0.0,0.0,GFM
5.09,-0.40727523958296813,0.09538877980633309,-0.40727523958296813,0.09538877980633309,-0.30727523958296793,-1.5322551282347663,0.0,0.0,GFM
5.1,-0.40724462089720614,0.09535406014886294,-0.40724462089720614,0.09535406014886294,-0.30724462089720594,-1.5322898478922364,0.0,0.0,GFM
5.11,-0.40721355213380606,0.09531864128140888,-0.40721355213380606,0.09531864128140888,-0.30721355213380586,-1.5323252667596905,0.0,0.0,GFM
5.12,-0.4071820398476691,0.0952825625801419,-0.4071820398476691,0.0952825625801419,-0.3071820398476689,-1.5323613454609575,0.0,0.0,GFM
5.13,-0.40715009186151985,0.09524586458270856,-0.40715009186151985,0.09524586458270856,-0.30715009186151965,-1.5323980434583908,0.0,0.0,GFM
5.14,-0.407117717232804,0.0952085888709604,-0.407117717232804,0.0952085888709604,-0.3071177172328038,-1.532435319170139,0.0,0.0,GFM
5.15,-0.40708492621668274,0.09517077795200013,-0.40708492621668274,0.09517077795200013,-0.30708492621668254,-1.5324731300890992,0.0,0.0,GFM
5.16,-0.40705173022532753,0.0951324751399969,-0.40705173022532753,0.0951324751399969,-0.30705173022532734,-1.5325114329011025,0.0,0.0,GFM
5.17,-0.4070181417836292,0.09509372443707065,-0.4070181417836292,0.09509372443707065,-0.307018141783629,-1.5325501836040287,0.0,0.0,GFM
5.18,-0.4069841744816752,0.09505457041508092,-0.4069841744816752,0.09505457041508092,-0.306984174481675,-1.5325893376260185,0.0,0.0,GFM
5.19,-0.40694984292419634,0.09501505809751998,-0.40694984292419634,0.09501505809751998,-0.30694984292419614,-1.5326288499435794,0.0,0.0,GFM
5.2,-0.4069151626772436,0.09497523284258058,-0.4069151626772436,0.09497523284258058,-0.3069151626772434,-1.5326686751985188,0.0,0.0,GFM
5.21,-0.4068801502123249,0.0949351402272951,-0.4068801502123249,0.0949351402272951,-0.3068801502123247,-1.5327087678138043,0.0,0.0,GFM
5.22,-0.4068448228483812,0.09489482593280307,-0.4068448228483812,0.09489482593280307,-0.306844822848381,-1.5327490821082963,0.0,0.0,GFM
5.23,-0.40680919869160853,0.09485433563179302,-0.40680919869160853,0.09485433563179302,-0.30680919869160833,-1.5327895724093064,0.0,0.0,GFM
5.24,-0.4067732965738693,0.09481371487735468,-0.4067732965738693,0.09481371487735468,-0.3067732965738691,-1.5328301931637447,0.0,0.0,GFM
5.25,-0.4067371359894816,0.09477300899426955,-0.4067371359894816,0.09477300899426955,-0.3067371359894814,-1.5328708990468298,0.0,0.0,GFM
5.26,-0.40670073703098103,0.09473226297274917,-0.40670073703098103,0.09473226297274917,-0.30670073703098083,-1.5329116450683502,0.0,0.0,GFM
5.27,-0.40666412032402943,0.09469152136463332,-0.40666412032402943,0.09469152136463332,-0.30666412032402923,-1.532952386676466,0.0,0.0,GFM
5.28,-0.4066273069618036,0.09465082818239856,-0.4066273069618036,0.09465082818239856,-0.3066273069618034,-1.5329930798587008,0.0,0.0,GFM
5.29,-0.40659031843891574,0.09461022680173814,-0.40659031843891574,0.09461022680173814,-0.30659031843891554,-1.5330336812393612,0.0,0.0,GFM
5.3,-0.4065531765855963,0.09456975986644789,-0.4065531765855963,0.09456975986644789,-0.3065531765855961,-1.5330741481746515,0.0,0.0,GFM
5.31,-0.40651590350177275,0.0945294691977947,-0.40651590350177275,0.0945294691977947,-0.30651590350177255,-1.5331144388433047,0.0,0.0,GFM
5.32,-0.4064785214918582,0.09448939570651094,-0.4064785214918582,0.09448939570651094,-0.306478521491858,-1.5331545123345884,0.0,0.0,GFM
5.33,-0.40644105300012556,0.09444957930936848,-0.40644105300012556,0.09444957930936848,-0.30644105300012536,-1.533194328731731,0.0,0.0,GFM
5.34,-0.40640352054701806,0.09441005884911213,-0.40640352054701806,0.09441005884911213,-0.30640352054701786,-1.5332338491919872,0.0,0.0,GFM
5.35,-0.40636594666676845,0.09437087201854899,-0.40636594666676845,0.09437087201854899,-0.30636594666676825,-1.5332730360225504,0.0,0.0,GFM
5.36,-0.40632835384608085,0.09433205528897393,-0.40632835384608085,0.09433205528897393,-0.30632835384608065,-1.5333118527521254,0.0,0.0,GFM
5.37,-0.4062907644645718,0.09429364384264605,-0.4062907644645718,0.09429364384264605,-0.3062907644645716,-1.5333502641984533,0.0,0.0,GFM
5.38,-0.4062532007368508,0.09425567150969938,-0.4062532007368508,0.09425567150969938,-0.3062532007368506,-1.5333882365314,0.0,0.0,GFM
5.39,-0.40621568465642816,0.09421817070944316,-0.40621568465642816,0.09421817070944316,-0.30621568465642796,-1.5334257373316562,0.0,0.0,GFM
5.4,-0.4061782379417348,0.09418117239628554,-0.4061782379417348,0.09418117239628554,-0.3061782379417346,-1.5334627356448138,0.0,0.0,GFM
5.41,-0.4061408819841944,0.09414470601008107,-0.4061408819841944,0.09414470601008107,-0.3061408819841942,-1.5334992020310183,0.0,0.0,GFM
5.42,-0.40610363779857955,0.09410879943108075,-0.40610363779857955,0.09410879943108075,-0.30610363779857935,-1.5335351086100186,0.0,0.0,GFM
5.43,-0.40606652597575404,0.09407347893967999,-0.40606652597575404,0.09407347893967999,-0.30606652597575384,-1.5335704291014194,0.0,0.0,GFM
5.44,-0.4060295666378799,0.09403876918050358,-0.4060295666378799,0.09403876918050358,-0.3060295666378797,-1.5336051388605958,0.0,0.0,GFM
5.45,-0.4059927793961257,0.09400469313151816,-0.4059927793961257,0.09400469313151816,-0.3059927793961255,-1.5336392149095812,0.0,0.0,GFM
5.46,-0.40595618331096683,0.09397127207747946,-0.40595618331096683,0.09397127207747946,-0.30595618331096663,-1.53367263596362,0.0,0.0,GFM
5.47,-0.40591979685510815,0.09393852558820903,-0.40591979685510815,0.09393852558820903,-0.30591979685510795,-1.5337053824528903,0.0,0.0,GFM
5.48,-0.4058836378790904,0.09390647150129872,-0.4058836378790904,0.09390647150129872,-0.3058836378790902,-1.5337374365398007,0.0,0.0,GFM
5.49,-0.40584772357963744,0.09387512590956937,-0.40584772357963744,0.09387512590956937,-0.30584772357963724,-1.53376878213153,0.0,0.0,GFM
5.5,-0.4058120704705689,0.09384450315288717,-0.4058120704705689,0.09384450315288717,-0.3058120704705687,-1.5337994048882122,0.0,0.0,GFM
5.51,-0.4057766943565478,0.09381461581441397,-0.4057766943565478,0.09381461581441397,-0.3057766943565476,-1.5338292922266854,0.0,0.0,GFM
5.52,-0.4057416103093958,0.0937854747213216,-0.4057416103093958,0.0937854747213216,-0.3057416103093956,-1.5338584333197778,0.0,0.0,GFM
5.53,-0.40570683264715496,0.09375708894986401,-0.40570683264715496,0.09375708894986401,-0.30570683264715476,-1.5338868190912354,0.0,0.0,GFM
5.54,-0.40567237491581365,0.09372946583428354,-0.40567237491581365,0.09372946583428354,-0.30567237491581345,-1.5339144422068158,0.0,0.0,GFM
5.55,-0.40563824987348873,0.09370261098039157,-0.40563824987348873,0.09370261098039157,-0.30563824987348853,-1.5339412970607078,0.0,0.0,GFM
5.56,-0.4056044694772771,0.09367652828253958,-0.4056044694772771,0.09367652828253958,-0.3056044694772769,-1.5339673797585598,0.0,0.0,GFM
5.57,-0.4055710448724984,0.09365121994495196,-0.4055710448724984,0.09365121994495196,-0.3055710448724982,-1.5339926880961474,0.0,0.0,GFM
5.58,-0.4055379863845148,0.09362668650645523,-0.4055379863845148,0.09362668650645523,-0.3055379863845146,-1.5340172215346441,0.0,0.0,GFM
5.59,-0.4055053035127222,0.09360292686909921,-0.4055053035127222,0.09360292686909921,-0.305505303512722,-1.5340409811720002,0.0,0.0,GFM
5.6,-0.40547300492703164,0.09357993833008948,-0.40547300492703164,0.09357993833008948,-0.30547300492703144,-1.53406396971101,0.0,0.0,GFM
5.61,-0.4054410984664014,0.09355771661700629,-0.4054410984664014,0.09355771661700629,-0.3054410984664012,-1.534086191424093,0.0,0.0,GFM
