t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,p_network_abs_pu,q_network_abs_pu,delta_p_load_pu,delta_q_load_pu,asset_type
1.86,-0.7148250527659303,0.11505141789398295,-0.9648250527659303,0.06505141789398294,-1.1648250527659303,1.558519223417736,0.25,0.05,GFL
1.87,-0.717522364451064,0.11537401783274222,-0.967522364451064,0.06537401783274222,-1.167522364451064,1.5588418233564953,0.25,0.05,GFL
1.88,-0.7202665822444705,0.11568491502085894,-0.9702665822444705,0.06568491502085894,-1.1702665822444704,1.559152720544612,0.25,0.05,GFL
1.89,-0.7230514786242614,0.11598362520984713,-0.9730514786242614,0.06598362520984713,-1.1730514786242614,1.5594514307336003,0.25,0.05,GFL
1.9,-0.7258705019636456,0.11626965541679142,-0.9758705019636456,0.06626965541679142,-1.1758705019636455,1.5597374609405446,0.25,0.05,GFL
1.91,-0.7287168162708826,0.11654250937891204,-0.9787168162708826,0.06654250937891204,-1.1787168162708825,1.5600103149026652,0.25,0.05,GFL
1.92,-0.7315833428687744,0.11680169308607598,-0.9815833428687744,0.06680169308607598,-1.1815833428687743,1.560269498609829,0.25,0.05,GFL
1.93,-0.7344628036240597,0.1170467203203946,-0.9844628036240597,0.0670467203203946,-1.1844628036240596,1.5605145258441477,0.25,0.05,GFL
1.94,-0.7373477652756053,0.11727711815728888,-0.9873477652756053,0.06727711815728887,-1.1873477652756053,1.560744923681042,0.25,0.05,GFL
1.95,-0.7402306844821405,0.11749243235951919,-0.9902306844821405,0.06749243235951918,-1.1902306844821404,1.5609602378832723,0.25,0.05,GFL
1.96,-0.7431039531612988,0.1176922326243754,-0.9931039531612988,0.0676922326243754,-1.1931039531612988,1.5611600381481285,0.25,0.05,GFL
1.97,-0.745959943744712,0.11787611762287527,-0.995959943744712,0.06787611762287526,-1.195959943744712,1.5613439231466284,0.25,0.05,GFL
1.98,-0.7487910539648559,0.11804371979664215,-0.9987910539648559,0.06804371979664214,-1.1987910539648559,1.5615115253203953,0.25,0.05,GFL
1.99,-0.7515897508139744,0.11819470986004883,-1.0015897508139744,0.06819470986004883,-1.2015897508139743,1.561662515383802,0.25,0.05,GFL
2.0,-0.7543486133461361,0.11832880097961636,-1.0043486133461361,0.06832880097961636,-1.204348613346136,1.5617966065033695,0.25,0.05,GFL
2.01,-0.757060373990297,0.11844575258898012,-1.007060373990297,0.06844575258898011,-1.207060373990297,1.5619135581127332,0.25,0.05,GFL
2.02,-0.7597179580994162,0.11854537381590187,-1.0097179580994162,0.06854537381590187,-1.2097179580994162,1.562013179339655,0.25,0.05,GFL
2.03,-0.7623145214683513,0.11862752649331627,-1.0123145214683513,0.06862752649331627,-1.2123145214683513,1.5620953320170694,0.25,0.05,GFL
2.04,-0.7648434855629742,0.11869212773641542,-1.0148434855629742,0.06869212773641542,-1.2148434855629742,1.5621599332601686,0.25,0.05,GFL
2.05,-0.767298570292412,0.11873915206657144,-1.017298570292412,0.06873915206657144,-1.217298570292412,1.5622069575903246,0.25,0.05,GFL
2.06,-0.769673824092677,0.11876863307624293,-1.019673824092677,0.06876863307624292,-1.219673824092677,1.562236438599996,0.25,0.05,GFL
2.07,-0.7719636512310117,0.11878066462103738,-1.0219636512310117,0.06878066462103738,-1.2219636512310117,1.5622484701447905,0.25,0.05,GFL
2.08,-0.7741628361460968,0.11877540154465645,-1.0241628361460968,0.06877540154465644,-1.2241628361460968,1.5622432070684096,0.25,0.05,GFL
2.09,-0.7762665648032798,0.11875305992923897,-1.0262665648032798,0.06875305992923897,-1.2262665648032798,1.562220865452992,0.25,0.05,GFL
2.1,-0.7782704429288116,0.11871391688758144,-1.0282704429288116,0.06871391688758144,-1.2282704429288116,1.5621817224113346,0.25,0.05,GFL
2.11,-0.7801705111676147,0.11865830989559951,-1.0301705111676147,0.06865830989559951,-1.2301705111676147,1.5621261154193526,0.25,0.05,GFL
2.12,-0.7819632570796384,0.11858663569045964,-1.0319632570796384,0.06858663569045964,-1.2319632570796384,1.5620544412142128,0.25,0.05,GFL
2.13,-0.7836456240611138,0.11849934874102482,-1.0336456240611138,0.06849934874102481,-1.2336456240611138,1.561967154264778,0.25,0.05,GFL
2.14,-0.7852150172040955,0.11839695931804402,-1.0352150172040955,0.06839695931804401,-1.2352150172040954,1.5618647648417971,0.25,0.05,GFL
2.15,-0.7866693061437475,0.11828003118457638,-1.0366693061437475,0.06828003118457637,-1.2366693061437475,1.5617478367083295,0.25,0.05,GFL
2.16,-0.7880068250411538,0.1181491789324955,-1.0380068250411538,0.0681491789324955,-1.2380068250411538,1.5616169844562486,0.25,0.05,GFL
2.17,-0.7892263697330162,0.11800506499444437,-1.0392263697330162,0.06800506499444436,-1.2392263697330161,1.5614728705181975,0.25,0.05,GFL
2.18,-0.790327192257039,0.11784839636066864,-1.040327192257039,0.06784839636066864,-1.240327192257039,1.5613162018844218,0.25,0.05,GFL
2.19,-0.7913089928195101,0.11767992103323328,-1.04130899281951,0.06767992103323328,-1.24130899281951,1.5611477265569864,0.25,0.05,GFL
2.2,-0.7921719094200255,0.11750042425021463,-1.0421719094200255,0.06750042425021463,-1.2421719094200254,1.5609682297739678,0.25,0.05,GFL
2.21,-0.7929165052793381,0.11731072451580067,-1.042916505279338,0.06731072451580067,-1.242916505279338,1.5607785300395538,0.25,0.05,GFL
2.22,-0.7935437542264634,0.11711166946786462,-1.0435437542264634,0.06711166946786462,-1.2435437542264633,1.5605794749916178,0.25,0.05,GFL
2.23,-0.7940550242894207,0.11690413162294551,-1.0440550242894207,0.0669041316229455,-1.2440550242894206,1.5603719371466986,0.25,0.05,GFL
2.24,-0.794452059613781,0.11668900402796818,-1.044452059613781,0.06668900402796818,-1.244452059613781,1.5601568095517213,0.25,0.05,GFL
2.25,-0.7947369609568888,0.11646719585910632,-1.0447369609568888,0.06646719585910632,-1.2447369609568888,1.5599350013828595,0.25,0.05,GFL
2.26,-0.7949121649283095,0.1162396279966555,-1.0449121649283095,0.0662396279966555,-1.2449121649283095,1.5597074335204086,0.25,0.05,GFL
2.27,-0.7949804221945069,0.11600722861400344,-1.044980422194507,0.06600722861400343,-1.2449804221945069,1.5594750341377566,0.25,0.05,GFL
2.28,-0.7949447748129461,0.11577092880654268,-1.0449447748129461,0.06577092880654267,-1.244944774812946,1.5592387343302958,0.25,0.05,GFL
2.29,-0.7948085329345571,0.11553165829744723,-1.044808532934557,0.06553165829744723,-1.244808532934557,1.5589994638212004,0.25,0.05,GFL
2.3,-0.794575251014858,0.11529034124231559,-1.044575251014858,0.06529034124231559,-1.244575251014858,1.5587581467660687,0.25,0.05,GFL
2.31,-0.7942487037606931,0.11504789216517382,-1.0442487037606931,0.06504789216517382,-1.244248703760693,1.558515697688927,0.25,0.05,GFL
2.32,-0.7938328619522446,0.11480521204586198,-1.0438328619522446,0.06480521204586198,-1.2438328619522445,1.5582730175696151,0.25,0.05,GFL
2.33,-0.7933318683369761,0.11456318458467325,-1.043331868336976,0.06456318458467325,-1.243331868336976,1.5580309901084264,0.25,0.05,GFL
2.34,-0.7927500137263861,0.11432267266102243,-1.042750013726386,0.06432267266102243,-1.242750013726386,1.5577904781847756,0.25,0.05,GFL
2.35,-0.7920917134711407,0.11408451500747537,-1.0420917134711407,0.06408451500747536,-1.2420917134711407,1.5575523205312285,0.25,0.05,GFL
2.36,-0.7913614844241721,0.11384952311132342,-1.041361484424172,0.06384952311132341,-1.241361484424172,1.5573173286350765,0.25,0.05,GFL
2.37,-0.7905639225401042,0.1136184783582463,-1.0405639225401042,0.0636184783582463,-1.2405639225401042,1.5570862838819994,0.25,0.05,GFL
2.38,-0.7897036812065288,0.11339212942740247,-1.0397036812065288,0.06339212942740247,-1.2397036812065287,1.5568599349511556,0.25,0.05,GFL
2.39,-0.7887854504208505,0.11317118994710414,-1.0387854504208505,0.06317118994710413,-1.2387854504208504,1.5566389954708573,0.25,0.05,GFL
2.4,-0.7878139368926242,0.11295633641474119,-1.0378139368926242,0.06295633641474119,-1.2378139368926242,1.5564241419384943,0.25,0.05,GFL
2.41,-0.7867938451520335,0.11274820638573475,-1.0367938451520335,0.06274820638573475,-1.2367938451520335,1.5562160119094879,0.25,0.05,GFL
2.42,-0.7857298597264264,0.11254739693171119,-1.0357298597264264,0.06254739693171119,-1.2357298597264263,1.5560152024554643,0.25,0.05,GFL
2.43,-0.7846266284352716,0.11235446336667727,-1.0346266284352716,0.06235446336667727,-1.2346266284352716,1.5558222688904304,0.25,0.05,GFL
2.44,-0.7834887468443568,0.11216991823784479,-1.0334887468443568,0.06216991823784479,-1.2334887468443567,1.555637723761598,0.25,0.05,GFL
2.45,-0.7823207439047899,0.11199423057663922,-1.03232074390479,0.06199423057663922,-1.2323207439047899,1.5554620361003924,0.25,0.05,GFL
2.46,-0.7811270687947194,0.11182782540218468,-1.0311270687947194,0.06182782540218468,-1.2311270687947193,1.5552956309259378,0.25,0.05,GFL
2.47,-0.7799120789662921,0.11167108346899442,-1.029912078966292,0.061671083468994414,-1.229912078966292,1.5551388889927475,0.25,0.05,GFL
2.48,-0.7786800293974523,0.11152434124979167,-1.0286800293974523,0.06152434124979167,-1.2286800293974522,1.5549921467735448,0.25,0.05,GFL
2.49,-0.7774350630308724,0.11138789114174781,-1.0274350630308724,0.06138789114174781,-1.2274350630308724,1.554855696665501,0.25,0.05,GFL
2.5,-0.7761812023746693,0.11126198188162113,-1.0261812023746693,0.06126198188162113,-1.2261812023746692,1.5547297874053743,0.25,0.05,GFL
2.51,-0.7749223422451024,0.11114681916326315,-1.0249223422451024,0.061146819163263144,-1.2249223422451023,1.5546146246870163,0.25,0.05,GFL
2.52,-0.7736622435944998,0.11104256643318063,-1.0236622435944998,0.06104256643318062,-1.2236622435944997,1.5545103719569338,0.25,0.05,GFL
2.53,-0.7724045284017005,0.11094934586180223,-1.0224045284017005,0.06094934586180223,-1.2224045284017004,1.5544171513855554,0.25,0.05,GFL
2.54,-0.7711526755512084,0.11086723946233575,-1.0211526755512084,0.06086723946233574,-1.2211526755512083,1.5543350449860889,0.25,0.05,GFL
2.55,-0.769910017670131,0.1107962903556456,-1.019910017670131,0.0607962903556456,-1.219910017670131,1.5542640958793987,0.25,0.05,GFL
2.56,-0.7686797388388193,0.11073650415104193,-1.0186797388388193,0.060736504151041926,-1.2186797388388193,1.554204309674795,0.25,0.05,GFL
2.57,-0.7674648731382556,0.11068785044310343,-1.0174648731382556,0.06068785044310343,-1.2174648731382556,1.5541556559668566,0.25,0.05,GFL
2.58,-0.7662683039436886,0.11065026439251309,-1.0162683039436886,0.06065026439251309,-1.2162683039436886,1.5541180699162662,0.25,0.05,GFL
2.59,-0.7650927639241598,0.11062364839316592,-1.0150927639241598,0.06062364839316592,-1.2150927639241598,1.554091453916919,0.25,0.05,GFL
2.6,-0.763940835654582,0.11060787379315791,-1.013940835654582,0.06060787379315791,-1.213940835654582,1.554075679316911,0.25,0.05,GFL
2.61,-0.7628149527987387,0.11060278267218711,-1.0128149527987387,0.060602782672187105,-1.2128149527987386,1.5540705881959402,0.25,0.05,GFL
2.62,-0.7617174017730985,0.11060818964730186,-1.0117174017730985,0.06060818964730186,-1.2117174017730985,1.554075995171055,0.25,0.05,GFL
2.63,-0.7606503238423545,0.1106238837028783,-1.0106503238423545,0.0606238837028783,-1.2106503238423545,1.5540916892266314,0.25,0.05,GFL
2.64,-0.7596157175767024,0.110649630030305,-1.0096157175767024,0.06064963003030499,-1.2096157175767024,1.5541174355540581,0.25,0.05,GFL
2.65,-0.7586154416029969,0.11068517186180533,-1.0086154416029969,0.06068517186180533,-1.2086154416029968,1.5541529773855585,0.25,0.05,GFL
2.66,-0.7576512176071557,0.11073023229487196,-1.0076512176071557,0.060730232294871955,-1.2076512176071557,1.554198037818625,0.25,0.05,GFL
2.67,-0.7567246335093061,0.11078451608896529,-1.006724633509306,0.06078451608896529,-1.206724633509306,1.5542523216127184,0.25,0.05,GFL
2.68,-0.7558371467840981,0.11084771143334456,-1.005837146784098,0.06084771143334455,-1.205837146784098,1.5543155169570977,0.25,0.05,GFL
2.69,-0.7549900878529421,0.11091949167050426,-1.004990087852942,0.060919491670504256,-1.204990087852942,1.5543872971942574,0.25,0.05,GFL
2.7,-0.7541846635274916,0.11099951697501616,-1.0041846635274916,0.060999516975016155,-1.2041846635274915,1.5544673224987693,0.25,0.05,GFL
2.71,-0.7534219604431249,0.11108743597505195,-1.003421960443125,0.06108743597505195,-1.2034219604431249,1.554555241498805,0.25,0.05,GFL
2.72,-0.7527029484619387,0.11118288731562083,-1.0027029484619387,0.061182887315620826,-1.2027029484619387,1.554650692839374,0.25,0.05,GFL
2.73,-0.7520284840062825,0.11128550115723974,-1.0020284840062825,0.06128550115723974,-1.2020284840062825,1.5547533066809929,0.25,0.05,GFL
2.74,-0.7513993132983243,0.11139490060623909,-1.0013993132983243,0.06139490060623909,-1.2013993132983243,1.5548627061299922,0.25,0.05,GFL
2.75,-0.7508160754835147,0.11151070307468976,-1.0008160754835147,0.061510703074689754,-1.2008160754835147,1.5549785085984429,0.25,0.05,GFL
2.76,-0.7502793056208197,0.11163252156770849,-1.0002793056208197,0.06163252156770849,-1.2002793056208196,1.5551003270914616,0.25,0.05,GFL
2.77,-0.7497894375230014,0.11175996589655508,-0.9997894375230014,0.06175996589655508,-1.1997894375230014,1.5552277714203082,0.25,0.05,GFL
2.78,-0.749346806446151,0.11189264381792703,-0.999346806446151,0.06189264381792703,-1.199346806446151,1.5553604493416802,0.25,0.05,GFL
2.79,-0.7489516516124155,0.11203016209881995,-0.9989516516124155,0.06203016209881995,-1.1989516516124155,1.555497967622573,0.25,0.05,GFL
2.8,-0.7486041185727303,0.11217212750933166,-0.9986041185727303,0.062172127509331654,-1.1986041185727303,1.5556399330330848,0.25,0.05,GFL
2.81,-0.7483042614123618,0.11231814774203315,-0.9983042614123618,0.06231814774203315,-1.1983042614123618,1.5557859532657863,0.25,0.05,GFL
2.82,-0.7480520447965044,0.11246783226450426,-0.9980520447965044,0.06246783226450425,-1.1980520447965044,1.5559356377882574,0.25,0.05,GFL
2.83,-0.747847345878679,0.1126207931014604,-0.997847345878679,0.0626207931014604,-1.197847345878679,1.5560885986252135,0.25,0.05,GFL
2.84,-0.7476899560671635,0.11277664555647089,-0.9976899560671635,0.06277664555647089,-1.1976899560671634,1.556244451080224,0.25,0.05,GFL
2.85,-0.7475795826805178,0.11293500886865977,-0.9975795826805178,0.06293500886865977,-1.1975795826805178,1.556402814392413,0.25,0.05,GFL
2.86,-0.7475158504914623,0.1130955068164023,-0.9975158504914623,0.0630955068164023,-1.1975158504914623,1.5565633123401554,0.25,0.05,GFL
2.87,-0.747498303193082,0.11325776826261032,-0.997498303193082,0.06325776826261031,-1.197498303193082,1.5567255737863634,0.25,0.05,GFL
2.88,-0.7475264047926247,0.1134214276541647,-0.9975264047926247,0.0634214276541647,-1.1975264047926246,1.5568892331779178,0.25,0.05,GFL
2.89,-0.7475995409623617,0.11358612547336074,-0.9975995409623617,0.06358612547336073,-1.1975995409623617,1.5570539309971139,0.25,0.05,GFL
2.9,-0.7477170203649217,0.11375150864812507,-0.9977170203649217,0.06375150864812507,-1.1977170203649217,1.5572193141718782,0.25,0.05,GFL
2.91,-0.7478780759745418,0.11391723092451085,-0.9978780759745418,0.06391723092451085,-1.1978780759745418,1.557385036448264,0.25,0.05,GFL
2.92,-0.7480818664174411,0.11408295320554492,-0.9980818664174411,0.06408295320554491,-1.198081866417441,1.557550758729298,0.25,0.05,GFL
2.93,-0.7483274773479562,0.11424834386028344,-0.9983274773479562,0.06424834386028344,-1.1983274773479562,1.5577161493840366,0.25,0.05,GFL
2.94,-0.748613922889648,0.11441307900654603,-0.998613922889648,0.06441307900654603,-1.198613922889648,1.5578808845302992,0.25,0.05,GFL
2.95,-0.7489401471497406,0.11457684277201725,-0.9989401471497406,0.06457684277201725,-1.1989401471497405,1.5580446482957704,0.25,0.05,GFL
2.96,-0.7493050258385578,0.11473932753524814,-0.9993050258385578,0.06473932753524814,-1.1993050258385578,1.5582071330590013,0.25,0.05,GFL
2.97,-0.7497073679982122,0.11490023415196178,-0.9997073679982122,0.06490023415196178,-1.1997073679982122,1.558368039675715,0.25,0.05,GFL
2.98,-0.7501459178698819,0.11505927216767993,-1.000145917869882,0.06505927216767993,-1.200145917869882,1.558527077691433,0.25,0.05,GFL
2.99,-0.7506193569015038,0.11521616002047837,-1.0006193569015038,0.06521616002047836,-1.2006193569015038,1.5586839655442315,0.25,0.05,GFL
3.0,-0.751126305919884,0.11537062523558102,-1.001126305919884,0.06537062523558101,-1.201126305919884,1.5588384307593341,0.25,0.05,GFL
3.01,-0.7516653274684695,0.11552240461442205,-1.0016653274684695,0.06552240461442205,-1.2016653274684694,1.5589902101381752,0.25,0.05,GFL
3.02,-0.7522349283248739,0.11567124441900063,-1.002234928324874,0.06567124441900063,-1.2022349283248739,1.5591390499427538,0.25,0.05,GFL
3.03,-0.7528335622042588,0.11581690055409206,-1.0028335622042588,0.06581690055409206,-1.2028335622042587,1.5592847060778452,0.25,0.05,GFL
3.04,-0.7534596326485303,0.11595913874713144,-1.0034596326485303,0.06595913874713144,-1.2034596326485303,1.5594269442708846,0.25,0.05,GFL
3.05,-0.7541114961104256,0.11609773472795056,-1.0041114961104256,0.06609773472795055,-1.2041114961104256,1.5595655402517037,0.25,0.05,GFL
3.06,-0.7547874652242605,0.11623247440685543,-1.0047874652242605,0.06623247440685542,-1.2047874652242605,1.5597002799306086,0.25,0.05,GFL
3.07,-0.7554858122686778,0.11636315405409743,-1.0054858122686778,0.06636315405409743,-1.2054858122686778,1.5598309595778506,0.25,0.05,GFL
3.08,-0.7562047728098091,0.11648958047691389,-1.0062047728098091,0.06648958047691389,-1.206204772809809,1.559957386000667,0.25,0.05,GFL
3.09,-0.7569425495245785,0.11661157119751704,-1.0069425495245785,0.06661157119751704,-1.2069425495245785,1.5600793767212702,0.25,0.05,GFL
3.1,-0.7576973161896781,0.11672895462837603,-1.007697316189678,0.06672895462837602,-1.207697316189678,1.5601967601521292,0.25,0.05,GFL
3.11,-0.7584672218304578,0.11684157024568771,-1.0084672218304578,0.06684157024568771,-1.2084672218304577,1.5603093757694408,0.25,0.05,GFL
3.12,-0.7592503950140048,0.11694926875932672,-1.0092503950140048,0.06694926875932672,-1.2092503950140048,1.5604170742830799,0.25,0.05,GFL
3.13,-0.7600449482737792,0.11705191227784346,-1.0100449482737792,0.06705191227784346,-1.2100449482737792,1.5605197178015966,0.25,0.05,GFL
3.14,-0.7608489826506009,0.11714937446755976,-1.0108489826506009,0.06714937446755975,-1.2108489826506008,1.5606171799913129,0.25,0.05,GFL
3.15,-0.7616605923317221,0.11724154070371214,-1.0116605923317221,0.06724154070371213,-1.211660592331722,1.5607093462274653,0.25,0.05,GFL
3.16,-0.7624778693712653,0.11732830821236724,-1.0124778693712653,0.06732830821236724,-1.2124778693712652,1.5607961137361204,0.25,0.05,GFL
3.17,-0.7632989084720279,0.11740958620099158,-1.0132989084720279,0.06740958620099158,-1.2132989084720278,1.5608773917247447,0.25,0.05,GFL
3.18,-0.764121811808826,0.11748529597594666,-1.014121811808826,0.06748529597594666,-1.214121811808826,1.5609531014996998,0.25,0.05,GFL
3.19,-0.7649446938731839,0.1175553710457093,-1.0149446938731839,0.0675553710457093,-1.2149446938731838,1.5610231765694624,0.25,0.05,GFL
3.2,-0.7657656863172517,0.11761975720639302,-1.0157656863172517,0.06761975720639302,-1.2157656863172517,1.5610875627301461,0.25,0.05,GFL
3.21,-0.7665829427771977,0.11767841261000896,-1.0165829427771977,0.06767841261000895,-1.2165829427771977,1.561146218133762,0.25,0.05,GFL
3.22,-0.7673946436521417,0.11773130781103798,-1.0173946436521417,0.06773130781103798,-1.2173946436521417,1.561199113334791,0.25,0.05,GFL
3.23,-0.7681990008202426,0.1177784257925318,-1.0181990008202426,0.0677784257925318,-1.2181990008202426,1.561246231316285,0.25,0.05,GFL
3.24,-0.7689942622668788,0.11781976196683992,-1.0189942622668788,0.06781976196683992,-1.2189942622668788,1.561287567490593,0.25,0.05,GFL
3.25,-0.7697787166089158,0.11785532415317741,-1.0197787166089158,0.06785532415317741,-1.2197787166089158,1.5613231296769305,0.25,0.05,GFL
3.26,-0.7705506974888177,0.11788513252635342,-1.0205506974888177,0.06788513252635342,-1.2205506974888176,1.5613529380501066,0.25,0.05,GFL
3.27,-0.7713085878260266,0.11790921954047535,-1.0213085878260266,0.06790921954047535,-1.2213085878260266,1.5613770250642285,0.25,0.05,GFL
3.28,-0.7720508238990695,0.11792762982053424,-1.0220508238990695,0.06792762982053424,-1.2220508238990695,1.5613954353442874,0.25,0.05,GFL
3.29,-0.7727758992491085,0.11794042002796519,-1.0227758992491085,0.06794042002796519,-1.2227758992491085,1.5614082255517183,0.25,0.05,GFL
3.3,-0.7734823683793144,0.11794765869180619,-1.0234823683793144,0.06794765869180619,-1.2234823683793143,1.5614154642155593,0.25,0.05,GFL
3.31,-0.7741688502436006,0.11794942601216736,-1.0241688502436006,0.06794942601216736,-1.2241688502436006,1.5614172315359205,0.25,0.05,GFL
3.32,-0.7748340315023512,0.11794581363042984,-1.0248340315023512,0.06794581363042984,-1.2248340315023512,1.561413619154183,0.25,0.05,GFL
3.33,-0.7754766695390791,0.1179369243685426,-1.0254766695390791,0.0679369243685426,-1.225476669539079,1.5614047298922957,0.25,0.05,GFL
3.34,-0.7760955952210298,0.11792287193689673,-1.0260955952210298,0.06792287193689672,-1.2260955952210297,1.5613906774606499,0.25,0.05,GFL
3.35,-0.776689715398968,0.11790378061105163,-1.026689715398968,0.06790378061105162,-1.226689715398968,1.5613715861348048,0.25,0.05,GFL
3.36,-0.7772580151325399,0.11787978487790492,-1.02725801513254,0.06787978487790491,-1.2272580151325398,1.561347590401658,0.25,0.05,GFL
3.37,-0.7777995596399352,0.11785102905179175,-1.0277995596399352,0.06785102905179174,-1.2277995596399351,1.5613188345755449,0.25,0.05,GFL
3.38,-0.7783134959604248,0.11781766686151803,-1.0283134959604248,0.06781766686151802,-1.2283134959604247,1.5612854723852712,0.25,0.05,GFL
3.39,-0.7787990543325447,0.11777986100974243,-1.0287990543325447,0.06777986100974243,-1.2287990543325447,1.5612476665334956,0.25,0.05,GFL
3.4,-0.7792555492804396,0.11773778270534403,-1.0292555492804396,0.06773778270534403,-1.2292555492804396,1.5612055882290972,0.25,0.05,GFL
3.41,-0.7796823804091382,0.1176916111703807,-1.0296823804091382,0.0676916111703807,-1.2296823804091381,1.5611594166941338,0.25,0.05,GFL
3.42,-0.7800790329141589,0.11764153312431543,-1.030079032914159,0.06764153312431542,-1.2300790329141589,1.5611093386480686,0.25,0.05,GFL
3.43,-0.7804450777971725,0.11758774224468001,-1.0304450777971725,0.06758774224468,-1.2304450777971725,1.5610555477684331,0.25,0.05,GFL
3.44,-0.7807801718058414,0.1175304386096034,-1.0307801718058414,0.0675304386096034,-1.2307801718058413,1.5609982441333565,0.25,0.05,GFL
3.45,-0.7810840570870246,0.11746982812077374,-1.0310840570870246,0.06746982812077373,-1.2310840570870245,1.5609376336445269,0.25,0.05,GFL
3.46,-0.7813565605755366,0.11740612191166284,-1.0313565605755366,0.06740612191166284,-1.2313565605755366,1.560873927435416,0.25,0.05,GFL
3.47,-0.7815975931101506,0.11733953574111795,-1.0315975931101506,0.06733953574111795,-1.2315975931101506,1.560807341264871,0.25,0.05,GFL
3.48,-0.7818071483011693,0.11727028937658442,-1.0318071483011693,0.06727028937658441,-1.2318071483011692,1.5607380949003375,0.25,0.05,GFL
3.49,-0.7819853011430198,0.11719860596711236,-1.0319853011430198,0.06719860596711236,-1.2319853011430197,1.5606664114908655,0.25,0.05,GFL
3.5,-0.7821322063992902,0.11712471141102405,-1.0321322063992902,0.06712471141102405,-1.23213220639929,1.5605925169347772,0.25,0.05,GFL
3.51,-0.7822480967545888,0.11704883371819204,-1.0322480967545888,0.06704883371819204,-1.2322480967545888,1.5605166392419452,0.25,0.05,GFL
3.52,-0.7823332807606727,0.11697120237155985,-1.0323332807606727,0.06697120237155985,-1.2323332807606726,1.560439007895313,0.25,0.05,GFL
3.53,-0.7823881405777942,0.11689204768838742,-1.0323881405777942,0.06689204768838741,-1.2323881405777941,1.5603598532121405,0.25,0.05,GFL
3.54,-0.7824131295312284,0.11681160018551413,-1.0324131295312284,0.06681160018551413,-1.2324131295312284,1.5602794057092673,0.25,0.05,GFL
3.55,-0.7824087694967121,0.11673008994907304,-1.0324087694967121,0.06673008994907303,-1.232408769496712,1.5601978954728262,0.25,0.05,GFL
3.56,-0.7823756481223281,0.11664774601326396,-1.032375648122328,0.06664774601326395,-1.232375648122328,1.560115551537017,0.25,0.05,GFL
3.57,-0.782314415912067,0.11656479574768826,-1.032314415912067,0.06656479574768825,-1.232314415912067,1.5600326012714414,0.25,0.05,GFL
3.58,-0.7822257831735149,0.11648146425844659,-1.0322257831735149,0.06648146425844659,-1.2322257831735148,1.5599492697821997,0.25,0.05,GFL
3.59,-0.7821105168561899,0.11639797380218116,-1.03211051685619,0.06639797380218115,-1.2321105168561899,1.5598657793259343,0.25,0.05,GFL
3.6,-0.7819694372836226,0.1163145432180472,-1.0319694372836226,0.0663145432180472,-1.2319694372836225,1.5597823487418003,0.25,0.05,GFL
3.61,-0.7818034148052238,0.1162313873763587,-1.0318034148052238,0.0662313873763587,-1.2318034148052237,1.5596991929001118,0.25,0.05,GFL
3.62,-0.7816133663712692,0.11614871664873068,-1.0316133663712692,0.06614871664873068,-1.2316133663712692,1.5596165221724838,0.25,0.05,GFL
3.63,-0.7814002520546393,0.11606673639896532,-1.0314002520546393,0.06606673639896532,-1.2314002520546392,1.5595345419227185,0.25,0.05,GFL
3.64,-0.7811650715267897,0.11598564649770556,-1.0311650715267897,0.06598564649770555,-1.2311650715267897,1.5594534520214587,0.25,0.05,GFL
3.65,-0.7809088605040666,0.11590564086180351,-1.0309088605040666,0.0659056408618035,-1.2309088605040666,1.5593734463855566,0.25,0.05,GFL
3.66,-0.7806326871785021,0.11582690701933758,-1.030632687178502,0.06582690701933758,-1.230632687178502,1.5592947125430907,0.25,0.05,GFL
3.67,-0.780337648642474,0.11574962570182663,-1.030337648642474,0.06574962570182663,-1.230337648642474,1.5592174312255798,0.25,0.05,GFL
3.68,-0.7800248673227659,0.1156739704646594,-1.0300248673227659,0.06567397046465939,-1.2300248673227658,1.5591417759884125,0.25,0.05,GFL
3.69,-0.7796954874336688,0.11560010733591071,-1.0296954874336688,0.0656001073359107,-1.2296954874336687,1.5590679128596638,0.25,0.05,GFL
3.7,-0.7793506714607004,0.11552819449526815,-1.0293506714607004,0.06552819449526814,-1.2293506714607003,1.5589960000190213,0.25,0.05,GFL
3.71,-0.7789915966854399,0.11545838198236442,-1.02899159668544,0.06545838198236442,-1.22899159668544,1.5589261875061176,0.25,0.05,GFL
3.72,-0.7786194517611231,0.1153908114360764,-1.0286194517611231,0.06539081143607639,-1.228619451761123,1.5588586169598295,0.25,0.05,GFL
3.73,-0.7782354333483292,0.1153256158640998,-1.0282354333483292,0.0653256158640998,-1.2282354333483292,1.558793421387853,0.25,0.05,GFL
3.74,-0.7778407428190761,0.115262919443557,-1.0278407428190761,0.065262919443557,-1.227840742819076,1.5587307249673101,0.25,0.05,GFL
3.75,-0.7774365830373962,0.11520283735211874,-1.0274365830373962,0.06520283735211874,-1.2274365830373961,1.5586706428758719,0.25,0.05,GFL
3.76,-0.7770241552233279,0.11514547562991946,-1.027024155223328,0.06514547562991946,-1.2270241552233279,1.5586132811536726,0.25,0.05,GFL
3.77,-0.7766046559073614,0.1150909310715826,-1.0266046559073614,0.06509093107158259,-1.2266046559073613,1.5585587365953357,0.25,0.05,GFL
