t_s,delta_p_pu,p_abs_pu,p_initial_pu,delta_q_pu,q_abs_pu,q_initial_pu,asset_type,device_name
2.03,0.05124973228820294,1.151249732293995,1.1000000000057921,0.03055387790537446,-1.2970900301854016,-1.327643908090776,GFM,gen-1
2.04,0.05120544313316736,1.1512054431389596,1.1000000000057921,0.030800966562057802,-1.2968429415287182,-1.327643908090776,GFM,gen-1
2.05,0.051156525596663616,1.1511565256024558,1.1000000000057921,0.031052025803569618,-1.2965918822872062,-1.327643908090776,GFM,gen-1
2.06,0.051102703479548026,1.1511027034853403,1.1000000000057921,0.03130650960339179,-1.2963373984873843,-1.327643908090776,GFM,gen-1
2.07,0.05104372774052368,1.151043727746316,1.1000000000057921,0.031563861727553946,-1.2960800463632223,-1.327643908090776,GFM,gen-1
2.08,0.050979380298330206,1.1509793803041224,1.1000000000057921,0.031823517061375074,-1.2958203910294008,-1.327643908090776,GFM,gen-1
2.09,0.050909477388145954,1.1509094773939381,1.1000000000057921,0.0320849030491655,-1.2955590050416106,-1.327643908090776,GFM,gen-1
2.1,0.05083387244941237,1.1508338724552045,1.1000000000057921,0.032347441240883255,-1.2952964668498927,-1.327643908090776,GFM,gen-1
2.11,0.05075245853844192,1.1507524585442341,1.1000000000057921,0.03261054892926982,-1.2950333591615064,-1.327643908090776,GFM,gen-1
2.12,0.05066517025357498,1.150665170259367,1.1000000000057921,0.032873640869544876,-1.2947702672212311,-1.327643908090776,GFM,gen-1
2.13,0.050571985175782944,1.150571985181575,1.1000000000057921,0.033136131064979285,-1.2945077770257967,-1.327643908090776,GFM,gen-1
2.14,0.050472924825132735,1.150472924830925,1.1000000000057921,0.03339743460704224,-1.2942464734837338,-1.327643908090776,GFM,gen-1
2.15,0.05036805514075005,1.150368055146542,1.1000000000057921,0.03365696955627684,-1.2939869385344993,-1.327643908090776,GFM,gen-1
2.16,0.050257486498777766,1.1502574865045698,1.1000000000057921,0.03391415884924244,-1.2937297492415336,-1.327643908090776,GFM,gen-1
2.17,0.050141373280466146,1.1501413732862582,1.1000000000057921,0.03416843221859868,-1.2934754758721774,-1.327643908090776,GFM,gen-1
2.18,0.05001991301432103,1.1500199130201132,1.1000000000057921,0.03441922811228954,-1.2932246799784866,-1.327643908090776,GFM,gen-1
2.19,0.04989334511113149,1.1498933451169235,1.1000000000057921,0.034665995598454964,-1.292977912492321,-1.327643908090776,GFM,gen-1
2.2,0.049761949221008635,1.1497619492268008,1.1000000000057921,0.034908196242914774,-1.2927357118478613,-1.327643908090776,GFM,gen-1
2.21,0.049626043239278626,1.1496260432450707,1.1000000000057921,0.03514530594731185,-1.2924986021434641,-1.327643908090776,GFM,gen-1
2.22,0.049485980990841984,1.149485980996634,1.1000000000057921,0.035376816734179514,-1.2922670913565966,-1.327643908090776,GFM,gen-1
2.23,0.04934214962821559,1.1493421496340077,1.1000000000057921,0.03560223847017911,-1.292041669620597,-1.327643908090776,GFM,gen-1
2.24,0.049194966773193495,1.1491949667789856,1.1000000000057921,0.035821100513764324,-1.2918228075770115,-1.327643908090776,GFM,gen-1
2.25,0.049044877439751416,1.1490448774455435,1.1000000000057921,0.03603295327981899,-1.2916109548109571,-1.327643908090776,GFM,gen-1
2.26,0.048892350771687895,1.14889235077748,1.1000000000057921,0.03623736971042893,-1.291406538380347,-1.327643908090776,GFM,gen-1
2.27,0.04873787663184101,1.1487378766376333,1.1000000000057921,0.03643394664552836,-1.2912099614452477,-1.327643908090776,GFM,gen-1
2.28,0.04858196207642487,1.1485819620822169,1.1000000000057921,0.03662230608260927,-1.2910216020081668,-1.327643908090776,GFM,gen-1
2.29,0.04842512775193986,1.148425127757732,1.1000000000057921,0.03680209632424279,-1.2908418117665332,-1.327643908090776,GFM,gen-1
2.3,0.048267904246712734,1.148267904252505,1.1000000000057921,0.036972993001782556,-1.2906709150889935,-1.327643908090776,GFM,gen-1
2.31,0.04811082843204563,1.1481108284378376,1.1000000000057921,0.0371346999770379,-1.290509208113738,-1.327643908090776,GFM,gen-1
2.32,0.047954439824177214,1.1479544398299695,1.1000000000057921,0.03728695011273706,-1.2903569579780392,-1.327643908090776,GFM,gen-1
2.33,0.04779927699802916,1.1477992770038212,1.1000000000057921,0.037429505914288404,-1.2902144021764874,-1.327643908090776,GFM,gen-1
2.34,0.047645874081373024,1.1476458740871653,1.1000000000057921,0.0375621600356315,-1.2900817480551445,-1.327643908090776,GFM,gen-1
2.35,0.04749475735684896,1.147494757362641,1.1000000000057921,0.037684735655328504,-1.2899591724354473,-1.327643908090776,GFM,gen-1
2.36,0.04734644199649788,1.14734644200229,1.1000000000057921,0.03779708671526699,-1.289846821375509,-1.327643908090776,GFM,gen-1
2.37,0.047201428951602176,1.1472014289573942,1.1000000000057921,0.03789909803083889,-1.2897448100599374,-1.327643908090776,GFM,gen-1
2.38,0.047060202018846406,1.1470602020246385,1.1000000000057921,0.037990685267069446,-1.2896532228237065,-1.327643908090776,GFM,gen-1
2.39,0.0469232251000963,1.1469232251058883,1.1000000000057921,0.03807179479025105,-1.289572113300525,-1.327643908090776,GFM,gen-1
2.4,0.04679093967287163,1.1467909396786637,1.1000000000057921,0.0381424033921358,-1.2895015046986402,-1.327643908090776,GFM,gen-1
2.41,0.046663762483090454,1.1466637624888825,1.1000000000057921,0.03820251789643579,-1.2894413901943402,-1.327643908090776,GFM,gen-1
2.42,0.046542083472967996,1.14654208347876,1.1000000000057921,0.03825217464719785,-1.2893917334435783,-1.327643908090776,GFM,gen-1
2.43,0.04642626395041823,1.1464262639562104,1.1000000000057921,0.03829143888880877,-1.289352469201967,-1.327643908090776,GFM,gen-1
2.44,0.04631663500778785,1.14631663501358,1.1000000000057921,0.03832040404008213,-1.2893235040506938,-1.327643908090776,GFM,gen-1
2.45,0.046213496192128646,1.146213496197921,1.1000000000057921,0.03833919087064762,-1.2893047172201284,-1.327643908090776,GFM,gen-1
2.46,0.04611711442964576,1.146117114435438,1.1000000000057921,0.038347946585157305,-1.2892959615056188,-1.327643908090776,GFM,gen-1
2.47,0.04602772320205936,1.1460277232078515,1.1000000000057921,0.03834684382348481,-1.2892970642672912,-1.327643908090776,GFM,gen-1
2.48,0.04594552197368784,1.1459455219794799,1.1000000000057921,0.0383360795825855,-1.2893078285081907,-1.327643908090776,GFM,gen-1
2.49,0.045870675863048126,1.1458706758688404,1.1000000000057921,0.038315874068947674,-1.2893280340218285,-1.327643908090776,GFM,gen-1
2.5,0.045803315552053074,1.145803315557845,1.1000000000057921,0.03828646948904352,-1.2893574386017326,-1.327643908090776,GFM,gen-1
2.51,0.04574353742687282,1.1457435374326648,1.1000000000057921,0.038248128783938795,-1.2893957793068371,-1.327643908090776,GFM,gen-1
2.52,0.045691403936243685,1.1456914039420358,1.1000000000057921,0.0382011343186432,-1.289442773772133,-1.327643908090776,GFM,gen-1
2.53,0.04564694416106783,1.14564694416686,1.1000000000057921,0.03814578653083714,-1.289498121559939,-1.327643908090776,GFM,gen-1
2.54,0.045610154577281015,1.145610154583073,1.1000000000057921,0.03808240254951651,-1.2895615055412595,-1.327643908090776,GFM,gen-1
2.55,0.045581000003931914,1.145581000009724,1.1000000000057921,0.038011314788655486,-1.2896325933021207,-1.327643908090776,GFM,gen-1
2.56,0.045559414716345045,1.1455594147221373,1.1000000000057921,0.03793286952524624,-1.2897110385655297,-1.327643908090776,GFM,gen-1
2.57,0.04554530371478849,1.1455453037205805,1.1000000000057921,0.03784742546745532,-1.2897964826233206,-1.327643908090776,GFM,gen-1
2.58,0.04553854412719556,1.1455385441329877,1.1000000000057921,0.0377553523207446,-1.2898885557700315,-1.327643908090776,GFM,gen-1
2.59,0.045538986735318115,1.14553898674111,1.1000000000057921,0.03765702935814426,-1.2899868787326316,-1.327643908090776,GFM,gen-1
2.6,0.045546457602333605,1.1455464576081258,1.1000000000057921,0.03755284400103208,-1.290091064089744,-1.327643908090776,GFM,gen-1
2.61,0.04556075979081523,1.1455607597966073,1.1000000000057921,0.03744319041668224,-1.2902007176740937,-1.327643908090776,GFM,gen-1
2.62,0.04558167514974826,1.1455816751555403,1.1000000000057921,0.03732846813769409,-1.290315439953082,-1.327643908090776,GFM,gen-1
2.63,0.04560896615755434,1.1456089661633466,1.1000000000057921,0.037209080708979124,-1.290434827381797,-1.327643908090776,GFM,gen-1
2.64,0.04564237780438434,1.1456423778101765,1.1000000000057921,0.03708543436679617,-1.29055847372398,-1.327643908090776,GFM,gen-1
2.65,0.04568163949657105,1.1456816395023632,1.1000000000057921,0.036957936754259804,-1.2906859713365162,-1.327643908090776,GFM,gen-1
2.66,0.045726466971659954,1.1457264669774523,1.1000000000057921,0.036826995677439876,-1.2908169124133362,-1.327643908090776,GFM,gen-1
2.67,0.04577656420557623,1.1457765642113682,1.1000000000057921,0.036693017905176005,-1.2909508901856002,-1.327643908090776,GFM,gen-1
2.68,0.045831625302787685,1.1458316253085798,1.1000000000057921,0.03655640801624675,-1.2910875000745292,-1.327643908090776,GFM,gen-1
2.69,0.04589133635258132,1.1458913363583734,1.1000000000057921,0.036417567295758214,-1.291226340795018,-1.327643908090776,GFM,gen-1
2.7,0.04595537724366127,1.1459553772494535,1.1000000000057921,0.03627689268392196,-1.2913670154068542,-1.327643908090776,GFM,gen-1
2.71,0.046023423422924,1.146023423428716,1.1000000000057921,0.03613477577797943,-1.2915091323127965,-1.327643908090776,GFM,gen-1
2.72,0.04609514759085762,1.1460951475966497,1.1000000000057921,0.03599160188964032,-1.2916523062011356,-1.327643908090776,GFM,gen-1
2.73,0.04617022132400843,1.1461702213298006,1.1000000000057921,0.035847749158208236,-1.291796158932568,-1.327643908090776,GFM,gen-1
2.74,0.04624831661665195,1.1462483166224442,1.1000000000057921,0.03570358772079236,-1.2919403203699835,-1.327643908090776,GFM,gen-1
2.75,0.046329107335713444,1.1463291073415056,1.1000000000057921,0.0355594789391058,-1.2920844291516702,-1.327643908090776,GFM,gen-1
2.76,0.046412270582777186,1.1464122705885693,1.1000000000057921,0.03541577468369518,-1.2922281334070809,-1.327643908090776,GFM,gen-1
2.77,0.04649748795924161,1.1464974879650336,1.1000000000057921,0.03527281667423307,-1.292371091416543,-1.327643908090776,GFM,gen-1
2.78,0.04658444673112315,1.1465844467369153,1.1000000000057921,0.03513093587638546,-1.2925129722143907,-1.327643908090776,GFM,gen-1
2.79,0.04667284089095051,1.1466728408967426,1.1000000000057921,0.034990451953290445,-1.2926534561374856,-1.327643908090776,GFM,gen-1
2.8,0.04676237211582792,1.14676237212162,1.1000000000057921,0.03485167277132985,-1.292792235319446,-1.327643908090776,GFM,gen-1
2.81,0.04685275062072062,1.1468527506265127,1.1000000000057921,0.034714893958576507,-1.2929290141321996,-1.327643908090776,GFM,gen-1
2.82,0.04694369590839691,1.146943695914189,1.1000000000057921,0.03458039851415954,-1.2930635095766163,-1.327643908090776,GFM,gen-1
2.83,0.047034937415956934,1.147034937421749,1.1000000000057921,0.03444845646766871,-1.2931954516231075,-1.327643908090776,GFM,gen-1
2.84,0.047126215062003575,1.1471262150677957,1.1000000000057921,0.03431932458582781,-1.2933245835049483,-1.327643908090776,GFM,gen-1
2.85,0.04721727969518239,1.1472172797009745,1.1000000000057921,0.03419324612556573,-1.2934506619652102,-1.327643908090776,GFM,gen-1
2.86,0.04730789345002298,1.1473078934558152,1.1000000000057921,0.03407045063064659,-1.2935734574601294,-1.327643908090776,GFM,gen-1
2.87,0.04739783001170181,1.1473978300174938,1.1000000000057921,0.033951153770654406,-1.2936927543201215,-1.327643908090776,GFM,gen-1
2.88,0.04748687479669477,1.147486874802487,1.1000000000057921,0.03383555721966733,-1.2938083508711087,-1.327643908090776,GFM,gen-1
2.89,0.047574825052907055,1.147574825058699,1.1000000000057921,0.0337238485729401,-1.293920059517836,-1.327643908090776,GFM,gen-1
2.9,0.04766148988530175,1.1476614898910937,1.1000000000057921,0.033616201299491624,-1.2940277067912844,-1.327643908090776,GFM,gen-1
2.91,0.0477466902128448,1.1477466902186368,1.1000000000057921,0.03351277472846338,-1.2941311333623127,-1.327643908090776,GFM,gen-1
2.92,0.04783025866235998,1.147830258668152,1.1000000000057921,0.03341371406763782,-1.2942301940231382,-1.327643908090776,GFM,gen-1
2.93,0.04791203940658394,1.147912039412376,1.1000000000057921,0.03331915045125784,-1.2943247576395183,-1.327643908090776,GFM,gen-1
2.94,0.04799188795046736,1.1479918879562596,1.1000000000057921,0.03322920101703355,-1.2944147070737426,-1.327643908090776,GFM,gen-1
2.95,0.048069670875051485,1.1480696708808438,1.1000000000057921,0.0331439690082092,-1.2944999390825669,-1.327643908090776,GFM,gen-1
2.96,0.048145265541596996,1.1481452655473892,1.1000000000057921,0.03306354390163756,-1.2945803641891385,-1.327643908090776,GFM,gen-1
2.97,0.048218559765836166,1.1482185597716283,1.1000000000057921,0.03298800155741159,-1.2946559065333645,-1.327643908090776,GFM,gen-1
2.98,0.04828945146464737,1.1482894514704394,1.1000000000057921,0.03291740439149028,-1.2947265036992857,-1.327643908090776,GFM,gen-1
2.99,0.04835784828424986,1.148357848290042,1.1000000000057921,0.0328518015669953,-1.2947921065237806,-1.327643908090776,GFM,gen-1
3.0,0.04842366721252828,1.1484236672183203,1.1000000000057921,0.03279122920561612,-1.29485267888516,-1.327643908090776,GFM,gen-1
3.01,0.04848683418313327,1.1484868341889254,1.1000000000057921,0.03273571061558065,-1.2949081974751955,-1.327643908090776,GFM,gen-1
3.02,0.04854728367455371,1.1485472836803459,1.1000000000057921,0.032685256536373185,-1.294958651554403,-1.327643908090776,GFM,gen-1
3.03,0.04860495830949502,1.1486049583152873,1.1000000000057921,0.032639865399352895,-1.2950040426914233,-1.327643908090776,GFM,gen-1
3.04,0.04865980845879723,1.1486598084645894,1.1000000000057921,0.03259952360181418,-1.2950443844889619,-1.327643908090776,GFM,gen-1
3.05,0.04871179185304429,1.1487117918588365,1.1000000000057921,0.03256420579601487,-1.295079702294761,-1.327643908090776,GFM,gen-1
3.06,0.04876087320607394,1.1487608732118662,1.1000000000057921,0.03253387518968461,-1.2951100329010914,-1.327643908090776,GFM,gen-1
3.07,0.04880702385246604,1.1488070238582582,1.1000000000057921,0.03250848386011643,-1.2951354242306596,-1.327643908090776,GFM,gen-1
3.08,0.048850221402259426,1.1488502214080516,1.1000000000057921,0.032487973078493645,-1.2951559350122825,-1.327643908090776,GFM,gen-1
3.09,0.048890449414336144,1.1488904494201282,1.1000000000057921,0.03247227364652988,-1.295171634444246,-1.327643908090776,GFM,gen-1
3.1,0.04892769709068382,1.148927697096476,1.1000000000057921,0.032461306242437135,-1.295182601848339,-1.327643908090776,GFM,gen-1
3.11,0.04896195899228208,1.1489619589980742,1.1000000000057921,0.03245498177795238,-1.2951889263128236,-1.327643908090776,GFM,gen-1
3.12,0.04899323477787051,1.1489932347836627,1.1000000000057921,0.03245320176438826,-1.2951907063263879,-1.327643908090776,GFM,gen-1
3.13,0.04902152896569838,1.1490215289714905,1.1000000000057921,0.03245585868798585,-1.29518804940279,-1.327643908090776,GFM,gen-1
3.14,0.0490468507185981,1.1490468507243903,1.1000000000057921,0.03246283639458106,-1.295181071696195,-1.327643908090776,GFM,gen-1
3.15,0.04906921365191329,1.1490692136577054,1.1000000000057921,0.032474010482123034,-1.295169897608653,-1.327643908090776,GFM,gen-1
3.16,0.049088635663850806,1.149088635669643,1.1000000000057921,0.03248924870205162,-1.2951546593887244,-1.327643908090776,GFM,gen-1
3.17,0.04910513878723681,1.1491051387930291,1.1000000000057921,0.03250841136776067,-1.2951354967230153,-1.327643908090776,GFM,gen-1
3.18,0.04911874906163828,1.1491187490674304,1.1000000000057921,0.032531351771163265,-1.2951125563196129,-1.327643908090776,GFM,gen-1
3.19,0.04912949642433558,1.1491294964301277,1.1000000000057921,0.03255791660569963,-1.2950859914850763,-1.327643908090776,GFM,gen-1
3.2,0.049137414618698576,1.1491374146244908,1.1000000000057921,0.032587946396468184,-1.2950559616943078,-1.327643908090776,GFM,gen-1
3.21,0.04914254111804295,1.1491425411238352,1.1000000000057921,0.03262127593613486,-1.2950226321546412,-1.327643908090776,GFM,gen-1
3.22,0.04914491706313241,1.1491449170689245,1.1000000000057921,0.032657734726906425,-1.2949861733638697,-1.327643908090776,GFM,gen-1
3.23,0.049144587211277145,1.1491445872170694,1.1000000000057921,0.03269714742744743,-1.2949467606633285,-1.327643908090776,GFM,gen-1
3.24,0.049141599894902376,1.1491415999006946,1.1000000000057921,0.032739334304701835,-1.294904573786074,-1.327643908090776,GFM,gen-1
3.25,0.049136006987402385,1.1491360069931944,1.1000000000057921,0.03278411168958506,-1.294859796401191,-1.327643908090776,GFM,gen-1
3.26,0.04912786387413448,1.1491278638799267,1.1000000000057921,0.03283129243632029,-1.2948126156544557,-1.327643908090776,GFM,gen-1
3.27,0.0491172294263571,1.1491172294321492,1.1000000000057921,0.032880686384448174,-1.2947632217063278,-1.327643908090776,GFM,gen-1
3.28,0.0491041659759,1.149104165981692,1.1000000000057921,0.032932100822927336,-1.2947118072678487,-1.327643908090776,GFM,gen-1
3.29,0.04908873928859472,1.1490887392943867,1.1000000000057921,0.032985340955634046,-1.2946585671351418,-1.327643908090776,GFM,gen-1
3.3,0.04907101853429883,1.149071018540091,1.1000000000057921,0.033040210367208986,-1.294603697723567,-1.327643908090776,GFM,gen-1
3.31,0.0490510762517472,1.1490510762575392,1.1000000000057921,0.03309651148877103,-1.294547396602005,-1.327643908090776,GFM,gen-1
3.32,0.049028988306380236,1.1490289883121725,1.1000000000057921,0.033154046062259704,-1.2944898620285163,-1.327643908090776,GFM,gen-1
3.33,0.04900483383944024,1.1490048338452326,1.1000000000057921,0.033212615602793136,-1.294431292487983,-1.327643908090776,GFM,gen-1
3.34,0.048978695207011015,1.148978695212803,1.1000000000057921,0.03327202185784766,-1.2943718862329285,-1.327643908090776,GFM,gen-1
3.35,0.04895065790745204,1.148950657913244,1.1000000000057921,0.03333206726253718,-1.2943118408282388,-1.327643908090776,GFM,gen-1
3.36,0.048920810496315775,1.148920810502108,1.1000000000057921,0.033392555389733736,-1.2942513527010422,-1.327643908090776,GFM,gen-1
3.37,0.048889244487553926,1.148889244493346,1.1000000000057921,0.03345329139434662,-1.2941906166964294,-1.327643908090776,GFM,gen-1
3.38,0.048856054240419174,1.1488560542462114,1.1000000000057921,0.03351408245030148,-1.2941298256404745,-1.327643908090776,GFM,gen-1
3.39,0.048821336831378195,1.1488213368371702,1.1000000000057921,0.03357473817974503,-1.294069169911031,-1.327643908090776,GFM,gen-1
3.4,0.048785191910809204,1.1487851919166012,1.1000000000057921,0.033635071072918396,-1.2940088370178575,-1.327643908090776,GFM,gen-1
3.41,0.0487477215438626,1.1487477215496549,1.1000000000057921,0.03369489689795447,-1.2939490111928216,-1.327643908090776,GFM,gen-1
3.42,0.0487090300363404,1.1487090300421325,1.1000000000057921,0.03375403509974628,-1.2938898729910298,-1.327643908090776,GFM,gen-1
3.43,0.04866922374457383,1.148669223750366,1.1000000000057921,0.03381230918629559,-1.2938315989044804,-1.327643908090776,GFM,gen-1
3.44,0.04862841087106626,1.1486284108768583,1.1000000000057921,0.03386954710242269,-1.2937743609883534,-1.327643908090776,GFM,gen-1
3.45,0.0485867012450219,1.148586701250814,1.1000000000057921,0.03392558158895518,-1.2937183265018208,-1.327643908090776,GFM,gen-1
3.46,0.048544206089900004,1.1485442060956923,1.1000000000057921,0.03398025052743386,-1.2936636575633422,-1.327643908090776,GFM,gen-1
3.47,0.048501037777420854,1.148501037783213,1.1000000000057921,0.03403339726848541,-1.2936105108222906,-1.327643908090776,GFM,gen-1
3.48,0.04845730957045971,1.1484573095762518,1.1000000000057921,0.03408487094403671,-1.2935590371467394,-1.327643908090776,GFM,gen-1
3.49,0.048413135354555825,1.148413135360348,1.1000000000057921,0.03413452676153534,-1.2935093813292406,-1.327643908090776,GFM,gen-1
3.5,0.04836862936063543,1.1483686293664277,1.1000000000057921,0.03418222628055123,-1.2934616818102247,-1.327643908090776,GFM,gen-1
3.51,0.04832390587909661,1.1483239058848886,1.1000000000057921,0.03422783766997492,-1.293416070420801,-1.327643908090776,GFM,gen-1
3.52,0.04827907896762065,1.1482790789734127,1.1000000000057921,0.034271235946209226,-1.2933726721445669,-1.327643908090776,GFM,gen-1
3.53,0.048234262153601715,1.1482342621593937,1.1000000000057921,0.03431230319093929,-1.2933316048998367,-1.327643908090776,GFM,gen-1
3.54,0.04818956813311597,1.148189568138908,1.1000000000057921,0.03435092874862902,-1.2932929793421468,-1.327643908090776,GFM,gen-1
3.55,0.04814510846781487,1.148145108473607,1.1000000000057921,0.03438700940310924,-1.2932568986876667,-1.327643908090776,GFM,gen-1
3.56,0.04810099328156723,1.1481009932873594,1.1000000000057921,0.03442044953260445,-1.2932234585581717,-1.327643908090776,GFM,gen-1
3.57,0.048057330958198974,1.148057330963991,1.1000000000057921,0.03445116124361398,-1.293192746847162,-1.327643908090776,GFM,gen-1
3.58,0.04801422784238195,1.1480142278481742,1.1000000000057921,0.0344790644826229,-1.293164843608153,-1.327643908090776,GFM,gen-1
3.59,0.04797178794475153,1.1479717879505436,1.1000000000057921,0.03450408712634035,-1.2931398209644356,-1.327643908090776,GFM,gen-1
3.6,0.04793011265349253,1.1479301126592847,1.1000000000057921,0.03452616504958745,-1.2931177430411886,-1.327643908090776,GFM,gen-1
3.61,0.04788930045311449,1.1478893004589066,1.1000000000057921,0.03454524217174306,-1.2930986659190329,-1.327643908090776,GFM,gen-1
3.62,0.047849446652873176,1.1478494466586653,1.1000000000057921,0.034561270480902746,-1.2930826376098734,-1.327643908090776,GFM,gen-1
3.63,0.047810643125277885,1.14781064313107,1.1000000000057921,0.034574210036813685,-1.2930696980539622,-1.327643908090776,GFM,gen-1
3.64,0.047772978056736665,1.147772978062529,1.1000000000057921,0.03458402895216963,-1.2930598791386063,-1.327643908090776,GFM,gen-1
3.65,0.0477365357113664,1.1477365357171587,1.1000000000057921,0.034590703352803974,-1.2930532047379721,-1.327643908090776,GFM,gen-1
3.66,0.047701396208863746,1.1477013962146558,1.1000000000057921,0.03459421731747625,-1.2930496907732998,-1.327643908090776,GFM,gen-1
3.67,0.0476676353180459,1.1476676353238382,1.1000000000057921,0.03459456279696953,-1.2930493452938066,-1.327643908090776,GFM,gen-1
3.68,0.047635324266488734,1.1476353242722808,1.1000000000057921,0.03459173951377102,-1.2930521685770051,-1.327643908090776,GFM,gen-1
3.69,0.047604529567428916,1.147604529573221,1.1000000000057921,0.034585754842415516,-1.2930581532483605,-1.327643908090776,GFM,gen-1
3.7,0.047575312864499834,1.147575312870292,1.1000000000057921,0.03457662367134498,-1.293067284419431,-1.327643908090776,GFM,gen-1
3.71,0.04754773079499847,1.1475477308007904,1.1000000000057921,0.03456436824680197,-1.293079539843974,-1.327643908090776,GFM,gen-1
3.72,0.04752183487212704,1.147521834877919,1.1000000000057921,0.034549017999681096,-1.293094890091095,-1.327643908090776,GFM,gen-1
3.73,0.047497671386642515,1.1474976713924345,1.1000000000057921,0.03453060935583848,-1.2931132987349376,-1.327643908090776,GFM,gen-1
3.74,0.047475281327978194,1.1474752813337703,1.1000000000057921,0.0345091855310862,-1.2931347225596899,-1.327643908090776,GFM,gen-1
3.75,0.047454700325422,1.147454700331214,1.1000000000057921,0.03448479631108194,-1.2931591117796941,-1.327643908090776,GFM,gen-1
3.76,0.04743595860857475,1.147435958614367,1.1000000000057921,0.034457497817933086,-1.293186410272843,-1.327643908090776,GFM,gen-1
3.77,0.047419080988109145,1.1474190809939013,1.1000000000057921,0.03442735226321555,-1.2932165558275603,-1.327643908090776,GFM,gen-1
3.78,0.047404086855344946,1.147404086861137,1.1000000000057921,0.034394427689724665,-1.2932494804010513,-1.327643908090776,GFM,gen-1
3.79,0.04739099020162877,1.1473909902074209,1.1000000000057921,0.034358797701519575,-1.2932851103892564,-1.327643908090776,GFM,gen-1
3.8,0.047379799655874764,1.1473797996616668,1.1000000000057921,0.03432054118458277,-1.2933233669061932,-1.327643908090776,GFM,gen-1
3.81,0.047370518540960825,1.1473705185467529,1.1000000000057921,0.03427974201778803,-1.293364166072988,-1.327643908090776,GFM,gen-1
3.82,0.04736314494723143,1.1473631449530237,1.1000000000057921,0.03423648877645429,-1.293407419314322,-1.327643908090776,GFM,gen-1
3.83,0.04735767182355235,1.1473576718293446,1.1000000000057921,0.03419087442819905,-1.293453033662577,-1.327643908090776,GFM,gen-1
3.84,0.04735408708418007,1.1473540870899723,1.1000000000057921,0.03414299602337607,-1.2935009120674,-1.327643908090776,GFM,gen-1
3.85,0.0473523737314877,1.14735237373728,1.1000000000057921,0.03409295437984677,-1.2935509537109293,-1.327643908090776,GFM,gen-1
3.86,0.047352509992969895,1.147352509998762,1.1000000000057921,0.034040853764291314,-1.2936030543264847,-1.327643908090776,GFM,gen-1
3.87,0.04735446947223756,1.1473544694780295,1.1000000000057921,0.03398680156983184,-1.2936571065209441,-1.327643908090776,GFM,gen-1
3.88,0.04735822131245745,1.1473582213182496,1.1000000000057921,0.03393090799212834,-1.2937130000986476,-1.327643908090776,GFM,gen-1
3.89,0.04736373037180167,1.1473637303775939,1.1000000000057921,0.033873285703820644,-1.2937706223869554,-1.327643908090776,GFM,gen-1
3.9,0.04737095740940519,1.1473709574151973,1.1000000000057921,0.0338140495290254,-1.2938298585617507,-1.327643908090776,GFM,gen-1
3.91,0.0473798592810936,1.1473798592868856,1.1000000000057921,0.03375331611846918,-1.293890591972307,-1.327643908090776,GFM,gen-1
3.92,0.04739038914373255,1.1473903891495247,1.1000000000057921,0.03369120362601632,-1.2939527044647596,-1.327643908090776,GFM,gen-1
3.93,0.04740249666708515,1.1474024966728773,1.1000000000057921,0.03362783138785241,-1.2940160767029236,-1.327643908090776,GFM,gen-1
3.94,0.04741612825217993,1.1474161282579722,1.1000000000057921,0.03356331960466238,-1.2940805884861137,-1.327643908090776,GFM,gen-1
3.95,0.0474312272551182,1.1474312272609102,1.1000000000057921,0.03349778902804178,-1.2941461190627344,-1.327643908090776,GFM,gen-1
3.96,0.04744773421523937,1.1474477342210314,1.1000000000057921,0.03343136065154923,-1.2942125474392268,-1.327643908090776,GFM,gen-1
3.97,0.04746558708670198,1.147465587092494,1.1000000000057921,0.033364155407367306,-1.294279752683409,-1.327643908090776,GFM,gen-1
3.98,0.04748472147235249,1.1474847214781445,1.1000000000057921,0.03329629386914751,-1.2943476142216286,-1.327643908090776,GFM,gen-1
3.99,0.04750507085908532,1.1475050708648775,1.1000000000057921,0.03322789596169246,-1.2944160121290835,-1.327643908090776,GFM,gen-1
4.0,0.04752656685351468,1.1475265668593067,1.1000000000057921,0.03315908067817845,-1.2944848274125975,-1.327643908090776,GFM,gen-1
4.01,0.04754913941737532,1.1475491394231676,1.1000000000057921,0.03308996580535197,-1.294553942285424,-1.327643908090776,GFM,gen-1
4.02,0.04757271710141127,1.1475727171072034,1.1000000000057921,0.03302066765741838,-1.2946232404333577,-1.327643908090776,GFM,gen-1
4.03,0.047597227277343744,1.1475972272831358,1.1000000000057921,0.03295130081892156,-1.2946926072718543,-1.327643908090776,GFM,gen-1
4.04,0.04762259636672989,1.147622596372522,1.1000000000057921,0.03288197789732562,-1.2947619301934503,-1.327643908090776,GFM,gen-1
4.05,0.04764875006641427,1.1476487500722063,1.1000000000057921,0.03281280928537807,-1.294831098805398,-1.327643908090776,GFM,gen-1
4.06,0.04767561356944717,1.1476756135752393,1.1000000000057921,0.03274390293406662,-1.2949000051567092,-1.327643908090776,GFM,gen-1
4.07,0.04770311178132864,1.1477031117871208,1.1000000000057921,0.03267536413611583,-1.2949685439546603,-1.327643908090776,GFM,gen-1
4.08,0.047731169530595356,1.1477311695363874,1.1000000000057921,0.03260729532047454,-1.2950366127703015,-1.327643908090776,GFM,gen-1
