t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,p_network_abs_pu,q_network_abs_pu,delta_p_load_pu,delta_q_load_pu,asset_type
3.59,1.4538651355716452,-0.05386344829523604,1.4538651355716452,-0.05386344829523604,1.5651024540150222,-0.17421316134411735,0.0,0.0,SG-slack
3.6,1.453764834858273,-0.053823157486883905,1.453764834858273,-0.053823157486883905,1.56500215330165,-0.17417287053576522,0.0,0.0,SG-slack
3.61,1.4536381098930589,-0.05378325596252151,1.4536381098930589,-0.05378325596252151,1.564875428336436,-0.17413296901140282,0.0,0.0,SG-slack
3.62,1.453485784203092,-0.05374378059750551,1.453485784203092,-0.05374378059750551,1.564723102646469,-0.17409349364638682,0.0,0.0,SG-slack
3.63,1.4533087239235885,-0.053704766000208126,1.4533087239235885,-0.053704766000208126,1.5645460423669655,-0.17405447904908944,0.0,0.0,SG-slack
3.64,1.453107835107084,-0.053666244495060356,1.453107835107084,-0.053666244495060356,1.564345153550461,-0.17401595754394167,0.0,0.0,SG-slack
3.65,1.4528840609914662,-0.05362824611258171,1.4528840609914662,-0.05362824611258171,1.5641213794348432,-0.17397795916146302,0.0,0.0,SG-slack
3.66,1.4526383792341007,-0.05359079858537677,1.4526383792341007,-0.05359079858537677,1.5638756976774777,-0.17394051163425808,0.0,0.0,SG-slack
3.67,1.4523717991141576,-0.05355392735054457,1.4523717991141576,-0.05355392735054457,1.5636091175575346,-0.17390364039942588,0.0,0.0,SG-slack
3.68,1.4520853587125178,-0.05351765555719945,1.4520853587125178,-0.05351765555719945,1.5633226771558948,-0.17386736860608076,0.0,0.0,SG-slack
3.69,1.4517801220729198,-0.05348200408015957,1.4517801220729198,-0.05348200408015957,1.5630174405162969,-0.17383171712904089,0.0,0.0,SG-slack
3.7,1.451457176350833,-0.05344699153762619,1.451457176350833,-0.05344699153762619,1.56269449479421,-0.1737967045865075,0.0,0.0,SG-slack
3.71,1.4511176289554975,-0.053412634314631696,1.4511176289554975,-0.053412634314631696,1.5623549473988745,-0.173762347363513,0.0,0.0,SG-slack
3.72,1.450762604691142,-0.05337894658973144,1.450762604691142,-0.05337894658973144,1.561999923134519,-0.17372865963861275,0.0,0.0,SG-slack
3.73,1.4503932429027522,-0.05334594036702184,1.4503932429027522,-0.05334594036702184,1.5616305613461292,-0.17369565341590315,0.0,0.0,SG-slack
3.74,1.4500106946324534,-0.05331362551046845,1.4500106946324534,-0.05331362551046845,1.5612480130758304,-0.17366333855934976,0.0,0.0,SG-slack
3.75,1.4496161197915085,-0.05328200978339254,1.4496161197915085,-0.05328200978339254,1.5608534382348855,-0.17363172283227385,0.0,0.0,SG-slack
3.76,1.4492106843545403,-0.053251098889266296,1.4492106843545403,-0.053251098889266296,1.5604480027979173,-0.1736008119381476,0.0,0.0,SG-slack
3.77,1.4487955575803104,-0.053220896517528093,1.4487955575803104,-0.053220896517528093,1.5600328760236875,-0.1735706095664094,0.0,0.0,SG-slack
3.78,1.44837190926557,-0.05319140438987008,1.44837190926557,-0.05319140438987008,1.559609227708947,-0.1735411174387514,0.0,0.0,SG-slack
3.79,1.447940907036982,-0.05316262231129418,1.447940907036982,-0.05316262231129418,1.559178225480359,-0.1735123353601755,0.0,0.0,SG-slack
3.8,1.4475037136862912,-0.05313454822103017,1.4475037136862912,-0.05313454822103017,1.5587410321296682,-0.17348426126991148,0.0,0.0,SG-slack
3.81,1.44706148455467,-0.05310717824797803,1.44706148455467,-0.05310717824797803,1.5582988029980471,-0.17345689129685934,0.0,0.0,SG-slack
3.82,1.4466153649703337,-0.05308050676535672,1.4466153649703337,-0.05308050676535672,1.5578526834137107,-0.17343021981423803,0.0,0.0,SG-slack
3.83,1.4461664877459324,-0.0530545264497245,1.4461664877459324,-0.0530545264497245,1.5574038061893094,-0.1734042394986058,0.0,0.0,SG-slack
3.84,1.44571597073879,-0.05302922833895554,1.44571597073879,-0.05302922833895554,1.5569532891821671,-0.17337894138783685,0.0,0.0,SG-slack
3.85,1.4452649144811334,-0.053004601893724274,1.4452649144811334,-0.053004601893724274,1.5565022329245104,-0.1733543149426056,0.0,0.0,SG-slack
3.86,1.4448143998820748,-0.05298063505847689,1.4448143998820748,-0.05298063505847689,1.5560517183254519,-0.1733303481073582,0.0,0.0,SG-slack
3.87,1.4443654860090855,-0.05295731432503123,1.4443654860090855,-0.05295731432503123,1.5556028044524626,-0.17330702737391254,0.0,0.0,SG-slack
3.88,1.4439192079497383,-0.05293462479570421,1.4439192079497383,-0.05293462479570421,1.5551565263931153,-0.17328433784458552,0.0,0.0,SG-slack
3.89,1.4434765747612295,-0.052912550248624485,1.4434765747612295,-0.052912550248624485,1.5547138932046065,-0.1732622632975058,0.0,0.0,SG-slack
3.9,1.4430385675089825,-0.05289107320274847,1.4430385675089825,-0.05289107320274847,1.5542758859523595,-0.17324078625162978,0.0,0.0,SG-slack
3.91,1.4426061373984302,-0.052870174984419566,1.4426061373984302,-0.052870174984419566,1.5538434558418073,-0.17321988803330088,0.0,0.0,SG-slack
3.92,1.4421802040059046,-0.052849835793904926,1.4421802040059046,-0.052849835793904926,1.5534175224492817,-0.17319954884278624,0.0,0.0,SG-slack
3.93,1.4417616536069617,-0.05283003477307813,1.4417616536069617,-0.05283003477307813,1.5529989720503388,-0.17317974782195944,0.0,0.0,SG-slack
3.94,1.4413513376110052,-0.05281075007286268,1.4413513376110052,-0.05281075007286268,1.5525886560543822,-0.173160463121744,0.0,0.0,SG-slack
3.95,1.440950071098509,-0.05279195892199687,1.440950071098509,-0.05279195892199687,1.552187389541886,-0.17314167197087818,0.0,0.0,SG-slack
3.96,1.4405586314698908,-0.05277363769507429,1.4405586314698908,-0.05277363769507429,1.5517959499132679,-0.1731233507439556,0.0,0.0,SG-slack
3.97,1.4401777572011358,-0.05275576198210252,1.4401777572011358,-0.05275576198210252,1.5514150756445129,-0.17310547503098384,0.0,0.0,SG-slack
3.98,1.439808146715184,-0.05273830665691756,1.439808146715184,-0.05273830665691756,1.551045465158561,-0.17308801970579887,0.0,0.0,SG-slack
3.99,1.4394504573631846,-0.05272124594730376,1.4394504573631846,-0.05272124594730376,1.5506877758065616,-0.17307095899618508,0.0,0.0,SG-slack
4.0,1.439105304524375,-0.05270455350354694,1.439105304524375,-0.05270455350354694,1.550342622967752,-0.17305426655242825,0.0,0.0,SG-slack
4.01,1.4387732608177302,-0.05268820246891229,1.4387732608177302,-0.05268820246891229,1.5500105792611072,-0.1730379155177936,0.0,0.0,SG-slack
4.02,1.4384548554338525,-0.05267216554796805,1.4384548554338525,-0.05267216554796805,1.5496921738772296,-0.17302187859684937,0.0,0.0,SG-slack
4.03,1.4381505735793514,-0.05265641507720023,1.4381505735793514,-0.05265641507720023,1.5493878920227284,-0.17300612812608154,0.0,0.0,SG-slack
4.04,1.4378608560417683,-0.052640923092879044,1.4378608560417683,-0.052640923092879044,1.5490981744851453,-0.17299063614176036,0.0,0.0,SG-slack
4.05,1.437586098866404,-0.05262566140157879,1.437586098866404,-0.05262566140157879,1.548823417309781,-0.1729753744504601,0.0,0.0,SG-slack
4.06,1.4373266531524904,-0.05261060164721662,1.4373266531524904,-0.05261060164721662,1.5485639715958675,-0.17296031469609793,0.0,0.0,SG-slack
4.07,1.4370828249611618,-0.05259571538037805,1.4370828249611618,-0.05259571538037805,1.5483201434045388,-0.17294542842925936,0.0,0.0,SG-slack
4.08,1.4368548753366306,-0.052580974125993635,1.4368548753366306,-0.052580974125993635,1.5480921937800076,-0.17293068717487495,0.0,0.0,SG-slack
4.09,1.4366430204414093,-0.05256634944989813,1.4366430204414093,-0.05256634944989813,1.5478803388847864,-0.17291606249877944,0.0,0.0,SG-slack
4.1,1.4364474317973064,-0.05255181302601991,1.4364474317973064,-0.05255181302601991,1.5476847502406834,-0.17290152607490122,0.0,0.0,SG-slack
4.11,1.4362682366380464,-0.052537336701352605,1.4362682366380464,-0.052537336701352605,1.5475055550814234,-0.17288704975023392,0.0,0.0,SG-slack
4.12,1.4361055183632234,-0.052522892561211815,1.4361055183632234,-0.052522892561211815,1.5473428368066005,-0.17287260561009313,0.0,0.0,SG-slack
4.13,1.4359593170973983,-0.0525084529926598,1.4359593170973983,-0.0525084529926598,1.5471966355407754,-0.1728581660415411,0.0,0.0,SG-slack
4.14,1.4358296303475455,-0.052493990747106145,1.4358296303475455,-0.052493990747106145,1.5470669487909225,-0.17284370379598746,0.0,0.0,SG-slack
4.15,1.4357164137555951,-0.052479479001644014,1.4357164137555951,-0.052479479001644014,1.5469537321989721,-0.17282919205052533,0.0,0.0,SG-slack
4.16,1.435619581946753,-0.05246489141892627,1.435619581946753,-0.05246489141892627,1.54685690039013,-0.17281460446780758,0.0,0.0,SG-slack
4.17,1.435539009463308,-0.05245020220535454,1.435539009463308,-0.05245020220535454,1.546776327906685,-0.17279991525423585,0.0,0.0,SG-slack
4.18,1.4354745317873612,-0.052435386168139864,1.4354745317873612,-0.052435386168139864,1.5467118502307382,-0.17278509921702118,0.0,0.0,SG-slack
4.19,1.4354259464417976,-0.05242041876965614,1.4354259464417976,-0.05242041876965614,1.5466632648851746,-0.17277013181853745,0.0,0.0,SG-slack
4.2,1.435393014171268,-0.052405276181142546,1.435393014171268,-0.052405276181142546,1.546630332614645,-0.17275498923002386,0.0,0.0,SG-slack
4.21,1.4353754601930846,-0.05238993533300543,1.4353754601930846,-0.05238993533300543,1.5466127786364616,-0.17273964838188674,0.0,0.0,SG-slack
4.22,1.4353729755195601,-0.05237437396423186,1.4353729755195601,-0.05237437396423186,1.5466102939629371,-0.17272408701311318,0.0,0.0,SG-slack
4.23,1.435385218340994,-0.05235857066825919,1.435385218340994,-0.05235857066825919,1.5466225367843711,-0.1727082837171405,0.0,0.0,SG-slack
4.24,1.4354118154708213,-0.05234250493786888,1.4354118154708213,-0.05234250493786888,1.5466491339141983,-0.1726922179867502,0.0,0.0,SG-slack
4.25,1.4354523638419547,-0.05232615720590911,1.4354523638419547,-0.05232615720590911,1.5466896822853318,-0.17267587025479042,0.0,0.0,SG-slack
4.26,1.435506432055694,-0.05230950888525315,1.435506432055694,-0.05230950888525315,1.546743750499071,-0.17265922193413447,0.0,0.0,SG-slack
4.27,1.4355735619720797,-0.052292542404009296,1.4355735619720797,-0.052292542404009296,1.5468108804154568,-0.1726422554528906,0.0,0.0,SG-slack
4.28,1.435653270342683,-0.052275241239910175,1.435653270342683,-0.052275241239910175,1.54689058878606,-0.1726249542887915,0.0,0.0,SG-slack
4.29,1.435745050475425,-0.05225758994998961,1.435745050475425,-0.05225758994998961,1.546982368918802,-0.17260730299887092,0.0,0.0,SG-slack
4.3,1.435848373931272,-0.0522395741988218,1.435848373931272,-0.0522395741988218,1.547085692374649,-0.17258928724770312,0.0,0.0,SG-slack
4.31,1.4359626922437358,-0.052221180782353493,1.4359626922437358,-0.052221180782353493,1.5472000106871129,-0.1725708938312348,0.0,0.0,SG-slack
4.32,1.436087438659367,-0.052202397649643434,1.436087438659367,-0.052202397649643434,1.547324757102744,-0.17255211069852475,0.0,0.0,SG-slack
4.33,1.4362220298925352,-0.05218321392085429,1.4362220298925352,-0.05218321392085429,1.5474593483359123,-0.1725329269697356,0.0,0.0,SG-slack
4.34,1.4363658678898699,-0.0521636199021038,1.4363658678898699,-0.0521636199021038,1.547603186333247,-0.17251333295098512,0.0,0.0,SG-slack
4.35,1.4365183416008407,-0.05214360709736096,1.4365183416008407,-0.05214360709736096,1.5477556600442177,-0.17249332014624227,0.0,0.0,SG-slack
4.36,1.4366788287476422,-0.05212316821658927,1.4366788287476422,-0.05212316821658927,1.5479161471910192,-0.17247288126547058,0.0,0.0,SG-slack
4.37,1.4368466975918408,-0.052102297181077145,1.4368466975918408,-0.052102297181077145,1.5480840160352178,-0.17245201022995846,0.0,0.0,SG-slack
4.38,1.4370213086919832,-0.05208098912524206,1.4370213086919832,-0.05208098912524206,1.5482586271353602,-0.17243070217412337,0.0,0.0,SG-slack
4.39,1.4372020166481843,-0.05205924039518281,1.4372020166481843,-0.05205924039518281,1.5484393350915613,-0.17240895344406412,0.0,0.0,SG-slack
4.4,1.4373881718295394,-0.05203704854409341,1.4373881718295394,-0.05203704854409341,1.5486254902729164,-0.17238676159297472,0.0,0.0,SG-slack
4.41,1.437579122080038,-0.05201441232438078,1.437579122080038,-0.05201441232438078,1.548816440523415,-0.1723641253732621,0.0,0.0,SG-slack
4.42,1.4377742143991321,-0.05199133167678921,1.4377742143991321,-0.05199133167678921,1.5490115328425091,-0.17234104472567052,0.0,0.0,SG-slack
4.43,1.437972796592945,-0.05196780771625217,1.437972796592945,-0.05196780771625217,1.549210115036322,-0.1723175207651335,0.0,0.0,SG-slack
4.44,1.438174218892835,-0.051943842714815086,1.438174218892835,-0.051943842714815086,1.549411537336212,-0.1722935557636964,0.0,0.0,SG-slack
4.45,1.4383778355372039,-0.05191944008174185,1.4383778355372039,-0.05191944008174185,1.549615153980581,-0.17226915313062316,0.0,0.0,SG-slack
4.46,1.4385830063138536,-0.05189460434049309,1.4385830063138536,-0.05189460434049309,1.5498203247572306,-0.1722443173893744,0.0,0.0,SG-slack
4.47,1.438789098059344,-0.051869341103361166,1.438789098059344,-0.051869341103361166,1.550026416502721,-0.17221905415224248,0.0,0.0,SG-slack
4.48,1.4389954861123262,-0.051843657042956875,1.4389954861123262,-0.051843657042956875,1.5502328045557032,-0.1721933700918382,0.0,0.0,SG-slack
4.49,1.439201555718674,-0.051817559861869256,1.439201555718674,-0.051817559861869256,1.550438874162051,-0.17216727291075057,0.0,0.0,SG-slack
4.5,1.4394067033846678,-0.051791058259026634,1.4394067033846678,-0.051791058259026634,1.5506440218280448,-0.17214077130790795,0.0,0.0,SG-slack
4.51,1.4396103381774281,-0.05176416189493596,1.4396103381774281,-0.05176416189493596,1.5508476566208051,-0.17211387494381727,0.0,0.0,SG-slack
4.52,1.4398118829684408,-0.051736881353547065,1.4398118829684408,-0.051736881353547065,1.5510492014118178,-0.17208659440242838,0.0,0.0,SG-slack
4.53,1.44001077562033,-0.05170922810343978,1.44001077562033,-0.05170922810343978,1.551248094063707,-0.1720589411523211,0.0,0.0,SG-slack
4.54,1.4402064701126867,-0.051681214455855995,1.4402064701126867,-0.051681214455855995,1.5514437885560637,-0.1720309275047373,0.0,0.0,SG-slack
4.55,1.4403984376079506,-0.05165285352243745,1.4403984376079506,-0.05165285352243745,1.5516357560513276,-0.17200256657131877,0.0,0.0,SG-slack
4.56,1.4405861674529143,-0.0516241591701016,1.4405861674529143,-0.0516241591701016,1.5518234858962914,-0.17197387221898291,0.0,0.0,SG-slack
4.57,1.440769168117976,-0.051595145975919965,1.440769168117976,-0.051595145975919965,1.552006486561353,-0.17194485902480128,0.0,0.0,SG-slack
4.58,1.4409469680694924,-0.051565829179346795,1.4409469680694924,-0.051565829179346795,1.5521842865128694,-0.1719155422282281,0.0,0.0,SG-slack
4.59,1.4411191165780128,-0.051536224635043565,1.4411191165780128,-0.051536224635043565,1.5523564350213899,-0.17188593768392488,0.0,0.0,SG-slack
4.6,1.4412851844580674,-0.05150634876316976,1.4412851844580674,-0.05150634876316976,1.5525225029014444,-0.17185606181205107,0.0,0.0,SG-slack
4.61,1.4414447647422985,-0.05147621850034162,1.4414447647422985,-0.05147621850034162,1.5526820831856756,-0.17182593154922293,0.0,0.0,SG-slack
4.62,1.4415974732876107,-0.05144585124944803,1.4415974732876107,-0.05144585124944803,1.5528347917309877,-0.17179556429832935,0.0,0.0,SG-slack
4.63,1.4417429493131342,-0.05141526482889211,1.4417429493131342,-0.05141526482889211,1.5529802677565112,-0.17176497787777342,0.0,0.0,SG-slack
4.64,1.4418808558720342,-0.051384477422234176,1.4418808558720342,-0.051384477422234176,1.5531181743154112,-0.1717341904711155,0.0,0.0,SG-slack
4.65,1.4420108802539693,-0.0513535075271202,1.4420108802539693,-0.0513535075271202,1.5532481986973463,-0.17170322057600151,0.0,0.0,SG-slack
4.66,1.4421327343228163,-0.051322373904810065,1.4421327343228163,-0.051322373904810065,1.5533700527661933,-0.17167208695369138,0.0,0.0,SG-slack
4.67,1.4422461547854428,-0.0512910955296105,1.4422461547854428,-0.0512910955296105,1.5534834732288199,-0.17164080857849182,0.0,0.0,SG-slack
4.68,1.4423509033970183,-0.05125969153901641,1.4423509033970183,-0.05125969153901641,1.5535882218403954,-0.17160940458789772,0.0,0.0,SG-slack
4.69,1.4424467670990018,-0.0512281811838248,1.4424467670990018,-0.0512281811838248,1.5536840855423788,-0.1715778942327061,0.0,0.0,SG-slack
4.7,1.4425335580951284,-0.051196583779657995,1.4425335580951284,-0.051196583779657995,1.5537708765385054,-0.1715462968285393,0.0,0.0,SG-slack
4.71,1.442611113862042,-0.051164918658614694,1.442611113862042,-0.051164918658614694,1.5538484323054191,-0.171514631707496,0.0,0.0,SG-slack
4.72,1.4426792971007636,-0.05113320512214009,1.4426792971007636,-0.05113320512214009,1.5539166155441406,-0.1714829181710214,0.0,0.0,SG-slack
4.73,1.4427379956248902,-0.0511014623949167,1.4427379956248902,-0.0511014623949167,1.5539753140682673,-0.171451175443798,0.0,0.0,SG-slack
4.74,1.4427871221922046,-0.051069709579687816,1.4427871221922046,-0.051069709579687816,1.5540244406355816,-0.17141942262856913,0.0,0.0,SG-slack
4.75,1.4428266142765287,-0.05103796561366039,1.4428266142765287,-0.05103796561366039,1.5540639327199057,-0.1713876786625417,0.0,0.0,SG-slack
4.76,1.4428564337859398,-0.05100624922567823,1.4428564337859398,-0.05100624922567823,1.5540937522293168,-0.17135596227455954,0.0,0.0,SG-slack
4.77,1.4428765667245875,-0.05097457889554913,1.4428765667245875,-0.05097457889554913,1.5541138851679646,-0.17132429194443044,0.0,0.0,SG-slack
4.78,1.4428870228044883,-0.05094297281406035,1.4428870228044883,-0.05094297281406035,1.5541243412478654,-0.17129268586294166,0.0,0.0,SG-slack
4.79,1.4428878350051206,-0.050911448845231105,1.4428878350051206,-0.050911448845231105,1.5541251534484977,-0.17126116189411242,0.0,0.0,SG-slack
4.8,1.4428790590857257,-0.0508800244898919,1.4428790590857257,-0.0508800244898919,1.5541163775291027,-0.1712297375387732,0.0,0.0,SG-slack
4.81,1.4428607730516074,-0.050848716850720926,1.4428607730516074,-0.050848716850720926,1.5540980914949845,-0.17119842989960224,0.0,0.0,SG-slack
4.82,1.4428330765750161,-0.050817542599627036,1.4428330765750161,-0.050817542599627036,1.5540703950183932,-0.17116725564850835,0.0,0.0,SG-slack
4.83,1.4427960903759673,-0.05078651794632125,1.4427960903759673,-0.05078651794632125,1.5540334088193444,-0.17113623099520256,0.0,0.0,SG-slack
4.84,1.442749955561631,-0.05075565860913295,1.442749955561631,-0.05075565860913295,1.553987274005008,-0.17110537165801426,0.0,0.0,SG-slack
4.85,1.4426948329300813,-0.05072497978734011,1.4426948329300813,-0.05072497978734011,1.5539321513734583,-0.17107469283622143,0.0,0.0,SG-slack
4.86,1.4426309022377908,-0.05069449613579377,1.4426309022377908,-0.05069449613579377,1.5538682206811678,-0.17104420918467508,0.0,0.0,SG-slack
4.87,1.442558361435147,-0.050664221740969656,1.442558361435147,-0.050664221740969656,1.553795679878524,-0.17101393478985097,0.0,0.0,SG-slack
4.88,1.442477425872214,-0.05063417009925256,1.442477425872214,-0.05063417009925256,1.553714744315591,-0.17098388314813387,0.0,0.0,SG-slack
4.89,1.4423883274756057,-0.05060435409713246,1.4423883274756057,-0.05060435409713246,1.5536256459189828,-0.17095406714601377,0.0,0.0,SG-slack
4.9,1.4422913139016083,-0.050574785993116905,1.4422913139016083,-0.050574785993116905,1.5535286323449853,-0.17092449904199822,0.0,0.0,SG-slack
4.91,1.4421866476652123,-0.05054547740181789,1.4421866476652123,-0.05054547740181789,1.5534239661085893,-0.1708951904506992,0.0,0.0,SG-slack
4.92,1.4420746052496505,-0.0505164392796954,1.4420746052496505,-0.0505164392796954,1.5533119236930275,-0.17086615232857671,0.0,0.0,SG-slack
4.93,1.4419554761981754,-0.050487681912953,1.4419554761981754,-0.050487681912953,1.5531927946415525,-0.1708373949618343,0.0,0.0,SG-slack
4.94,1.4418295621896902,-0.05045921490698249,1.4418295621896902,-0.05045921490698249,1.5530668806330672,-0.1708089279558638,0.0,0.0,SG-slack
4.95,1.4416971761026542,-0.050431047178170735,1.4416971761026542,-0.050431047178170735,1.5529344945460313,-0.17078076022705205,0.0,0.0,SG-slack
4.96,1.4415586410674475,-0.05040318694675003,1.4415586410674475,-0.05040318694675003,1.5527959595108245,-0.17075289999563134,0.0,0.0,SG-slack
4.97,1.44141428951181,-0.050375641732511134,1.44141428951181,-0.050375641732511134,1.552651607955187,-0.17072535478139245,0.0,0.0,SG-slack
4.98,1.441264462199788,-0.050348418351089386,1.441264462199788,-0.050348418351089386,1.5525017806431651,-0.1706981313999707,0.0,0.0,SG-slack
4.99,1.441109507268243,-0.05032152291295963,1.441109507268243,-0.05032152291295963,1.55234682571162,-0.17067123596184094,0.0,0.0,SG-slack
5.0,1.440949779261991,-0.05029496082357182,1.440949779261991,-0.05029496082357182,1.552187097705368,-0.17064467387245313,0.0,0.0,SG-slack
5.01,1.4407856381706357,-0.05026873678532917,1.4407856381706357,-0.05026873678532917,1.5520229566140127,-0.17061844983421048,0.0,0.0,SG-slack
5.02,1.4406174484691934,-0.050242854801162085,1.4406174484691934,-0.050242854801162085,1.5518547669125704,-0.1705925678500434,0.0,0.0,SG-slack
5.03,1.4404455781644256,-0.05021731817947858,1.4404455781644256,-0.05021731817947858,1.5516828966078027,-0.1705670312283599,0.0,0.0,SG-slack
5.04,1.4402703978495628,-0.050192129540895275,1.4402703978495628,-0.050192129540895275,1.5515077162929398,-0.1705418425897766,0.0,0.0,SG-slack
5.05,1.440092279768984,-0.050167290826200944,1.440092279768984,-0.050167290826200944,1.551329598212361,-0.17051700387508226,0.0,0.0,SG-slack
5.06,1.4399115968953722,-0.05014280330586873,1.4399115968953722,-0.05014280330586873,1.5511489153387492,-0.17049251635475005,0.0,0.0,SG-slack
5.07,1.439728722021007,-0.05011866759069325,1.439728722021007,-0.05011866759069325,1.5509660404643841,-0.17046838063957456,0.0,0.0,SG-slack
5.08,1.4395440268652606,-0.05009488364405504,1.4395440268652606,-0.05009488364405504,1.5507813453086376,-0.17044459669293635,0.0,0.0,SG-slack
5.09,1.4393578812001822,-0.050071450795134365,1.4393578812001822,-0.050071450795134365,1.5505951996435592,-0.17042116384401568,0.0,0.0,SG-slack
5.1,1.4391706519957315,-0.05004836775335436,1.4391706519957315,-0.05004836775335436,1.5504079704391085,-0.17039808080223567,0.0,0.0,SG-slack
5.11,1.4389827025867814,-0.050025632624117494,1.4389827025867814,-0.050025632624117494,1.5502200210301584,-0.1703753456729988,0.0,0.0,SG-slack
5.12,1.4387943918629074,-0.0500032429253168,1.4387943918629074,-0.0500032429253168,1.5500317103062844,-0.1703529559741981,0.0,0.0,SG-slack
5.13,1.4386060734833024,-0.049981195605208584,1.4386060734833024,-0.049981195605208584,1.5498433919266794,-0.1703309086540899,0.0,0.0,SG-slack
5.14,1.4384180951172998,-0.04995948706079606,1.4384180951172998,-0.04995948706079606,1.5496554135606768,-0.17030920010967737,0.0,0.0,SG-slack
5.15,1.4382307977129776,-0.04993811315754085,1.4382307977129776,-0.04993811315754085,1.5494681161563546,-0.17028782620642216,0.0,0.0,SG-slack
5.16,1.4380445147939827,-0.0499170692495087,1.4380445147939827,-0.0499170692495087,1.5492818332373597,-0.17026678229839,0.0,0.0,SG-slack
5.17,1.43785957178703,-0.049896350200628714,1.43785957178703,-0.049896350200628714,1.549096890230407,-0.17024606324951003,0.0,0.0,SG-slack
5.18,1.437676285379706,-0.049875950406240044,1.437676285379706,-0.049875950406240044,1.548913603823083,-0.17022566345512136,0.0,0.0,SG-slack
5.19,1.437494962911275,-0.0498558638159165,1.437494962911275,-0.0498558638159165,1.548732281354652,-0.17020557686479781,0.0,0.0,SG-slack
5.2,1.4373159017956716,-0.0498360839559793,1.4373159017956716,-0.0498360839559793,1.5485532202390486,-0.1701857970048606,0.0,0.0,SG-slack
5.21,1.4371393889792714,-0.049816603953490385,1.4371393889792714,-0.049816603953490385,1.5483767074226484,-0.1701663170023717,0.0,0.0,SG-slack
5.22,1.4369657004323348,-0.049797416559919316,1.4369657004323348,-0.049797416559919316,1.5482030188757119,-0.17014712960880063,0.0,0.0,SG-slack
5.23,1.4367951006766482,-0.04977851417586748,1.4367951006766482,-0.04977851417586748,1.5480324191200252,-0.1701282272247488,0.0,0.0,SG-slack
5.24,1.4366278423480943,-0.049759888875507585,1.4366278423480943,-0.049759888875507585,1.5478651607914713,-0.1701096019243889,0.0,0.0,SG-slack
5.25,1.4364641657963404,-0.04974153243187013,1.4364641657963404,-0.04974153243187013,1.5477014842397174,-0.17009124548075144,0.0,0.0,SG-slack
5.26,1.43630429872037,-0.04972343634198623,1.43630429872037,-0.04972343634198623,1.547541617163747,-0.17007314939086754,0.0,0.0,SG-slack
5.27,1.4361484558414743,-0.049705591852430425,1.4361484558414743,-0.049705591852430425,1.5473857742848514,-0.17005530490131174,0.0,0.0,SG-slack
5.28,1.4359968386128317,-0.04968798998465912,1.4359968386128317,-0.04968798998465912,1.5472341570562087,-0.17003770303354043,0.0,0.0,SG-slack
5.29,1.4358496349669205,-0.04967062156103874,1.4358496349669205,-0.04967062156103874,1.5470869534102976,-0.17002033460992005,0.0,0.0,SG-slack
5.3,1.4357070190990187,-0.0496534772300074,1.4357070190990187,-0.0496534772300074,1.5469443375423957,-0.17000319027888872,0.0,0.0,SG-slack
5.31,1.4355691512888948,-0.049636547492095784,1.4355691512888948,-0.049636547492095784,1.5468064697322719,-0.1699862605409771,0.0,0.0,SG-slack
5.32,1.4354361777581195,-0.04961982272488394,1.4354361777581195,-0.04961982272488394,1.5466734962014965,-0.16996953577376525,0.0,0.0,SG-slack
5.33,1.435308230565131,-0.0496032932088421,1.435308230565131,-0.0496032932088421,1.546545549008508,-0.16995300625772342,0.0,0.0,SG-slack
5.34,1.4351854275356701,-0.04958694915207204,1.4351854275356701,-0.04958694915207204,1.5464227459790472,-0.16993666220095335,0.0,0.0,SG-slack
5.35,1.4350678722290322,-0.049570780715229495,1.4350678722290322,-0.049570780715229495,1.5463051906724092,-0.1699204937641108,0.0,0.0,SG-slack
5.36,1.4349556539401394,-0.04955477803610145,1.4349556539401394,-0.04955477803610145,1.5461929723835164,-0.16990449108498276,0.0,0.0,SG-slack
5.37,1.4348488477354964,-0.0495389312537034,1.4348488477354964,-0.0495389312537034,1.5460861661788734,-0.1698886443025847,0.0,0.0,SG-slack
5.38,1.4347475145235495,-0.049523230532047186,1.4347475145235495,-0.049523230532047186,1.5459848329669266,-0.1698729435809285,0.0,0.0,SG-slack
5.39,1.4346517011579882,-0.04950766608339893,1.4346517011579882,-0.04950766608339893,1.5458890196013653,-0.16985737913228025,0.0,0.0,SG-slack
5.4,1.4345614405739353,-0.04949222819116539,1.4345614405739353,-0.04949222819116539,1.5457987590173123,-0.1698419412400467,0.0,0.0,SG-slack
5.41,1.4344767519550035,-0.04947690723199419,1.4344767519550035,-0.04947690723199419,1.5457140703983805,-0.1698266202808755,0.0,0.0,SG-slack
5.42,1.434397640931068,-0.049461693697574416,1.434397640931068,-0.049461693697574416,1.545634959374445,-0.16981140674645573,0.0,0.0,SG-slack
5.43,1.434324099806015,-0.04944657821555759,1.434324099806015,-0.04944657821555759,1.545561418249392,-0.1697962912644389,0.0,0.0,SG-slack
5.44,1.4342561078135783,-0.04943155156990278,1.4342561078135783,-0.04943155156990278,1.5454934262569553,-0.1697812646187841,0.0,0.0,SG-slack
5.45,1.434193631400432,-0.04941660472067386,1.434193631400432,-0.04941660472067386,1.545430949843809,-0.16976631776955517,0.0,0.0,SG-slack
