t_s,p_oc_pu,delta_p_oc_pu,p_ref_eff_pu,p_error_pu,omega_pll_pu,Kw
0.72,0.4278473692721214,-0.003654169058066398,1.1021450772741428,0.6742977080020214,0.9990643507420531,10.0
0.73,0.4271925335292398,-0.004309004800947977,1.1021519088040648,0.6749593752748252,0.9990640774808561,10.0
0.74,0.42655153234197285,-0.004950005988214901,1.1021382320805573,0.6755866997385845,0.9990646245497965,10.0
0.75,0.42592747619323673,-0.005574062136951069,1.1021050993707675,0.6761776231775309,0.9990659498581881,10.0
0.76,0.42532336743471344,-0.006178170895474369,1.102053632199236,0.6767302647645226,0.9990680085450494,10.0
0.77,0.424742071926373,-0.006759466403814812,1.1019850085635625,0.6772429366371894,0.9990707534904762,10.0
0.78,0.4241862993861508,-0.007315238944037003,1.101900452219399,0.6777141528332481,0.9990741357442428,10.0
0.79,0.4236585889965683,-0.007842949333619495,1.101801222525643,0.6781426335290748,0.999078104931993,10.0
0.8,0.4231612960190879,-0.008340242311099852,1.1016886036983287,0.6785273076792406,0.9990826096850856,10.0
0.81,0.4226965776398502,-0.008804960690337609,1.101563893383526,0.6788673157436758,0.9990875980976778,10.0
0.82,0.42226637904521225,-0.00923515928497553,1.1014283912201206,0.6791620121749086,0.9990930181842139,10.0
0.83,0.42187242166384625,-0.009629116666341534,1.1012833881245332,0.6794109664606869,0.9990988183080375,10.0
0.84,0.4215161948452285,-0.009985343484959313,1.1011301566166216,0.6796139617713932,0.9991049475683539,10.0
0.85,0.42119895088766335,-0.010302587442524408,1.1009699420875176,0.6797709911998542,0.9991113561495181,10.0
0.86,0.4209217025965683,-0.010579835733619468,1.100803954764778,0.6798822521682099,0.9991179956424276,10.0
0.87,0.420685222625922,-0.010816315704265727,1.1006333622469873,0.6799481396210653,0.9991248193431392,10.0
0.88,0.4204900443010024,-0.011011494029185389,1.1004592826531827,0.6799692383521801,0.9991317825268915,10.0
0.89,0.4203364641151215,-0.011165074215066318,1.1002827785424278,0.6799463144273062,0.9991388426913217,10.0
0.9,0.42022454606839554,-0.011276992261792289,1.1001048517107788,0.6798803056423833,0.9991459597645876,10.0
0.91,0.420154127922555,-0.011347410407632786,1.0999264389057362,0.679772310983181,0.9991530962767893,10.0
0.92,0.42012482912024507,-0.011376709209942727,1.0997484084012108,0.6796235792809658,0.9991602174969703,10.0
0.93,0.42013606011936055,-0.011365478210827246,1.0995715573864484,0.679435497267088,0.9991672915375608,10.0
0.94,0.42018703284487674,-0.011314505485311075,1.0993966101160406,0.679209577271164,0.9991742894283772,10.0
0.95,0.4202767721373879,-0.011224766192799844,1.099224216820342,0.678947444682954,0.999181185160205,10.0
0.96,0.42040412807125194,-0.011097410258935844,1.0990549533576577,0.6786508252864059,0.9991879556987124,10.0
0.97,0.420567789056275,-0.010933749273912753,1.0988893215899604,0.6783215325336853,0.9991945809694203,10.0
0.98,0.4207662955956474,-0.010735242734540412,1.0987277504438278,0.6779614548481805,0.9992010438152656,10.0
0.99,0.4209980545169062,-0.010503483813281618,1.0985705975917999,0.6775725430748937,0.9992073299293468,10.0
1.0,0.4212613535266866,-0.01024018480350122,1.0984181517040077,0.6771567981773211,0.9992134277648586,10.0
1.01,0.42155437593398365,-0.009947162396204171,1.0982706352112732,0.6767162592772897,0.9992193284245678,10.0
1.02,0.4218752154164543,-0.009626322913733483,1.0981282075247203,0.6762529921082661,0.99922502553203,10.0
1.03,0.42222189073078287,-0.009279647599404934,1.0979909686648075,0.6757690779340245,0.9992305150864265,10.0
1.04,0.4225923602548973,-0.008909178075290453,1.0978589632366493,0.675266602981752,0.9992357953035528,10.0
1.05,0.4229845362663309,-0.008517002063856869,1.0977321846956651,0.6747476484293343,0.9992408664451922,10.0
1.06,0.42339629885902963,-0.008105239471158173,1.0976105798446822,0.6742142809856527,0.9992457306392315,10.0
1.07,0.42382550940739555,-0.007676028922792262,1.0974940535009752,0.6736685440935797,0.9992503916929798,10.0
1.08,0.4242700235024469,-0.007231514827740865,1.097382473278259,0.6731124497758121,0.9992548549018885,10.0
1.09,0.42472770329383225,-0.006773835036355486,1.0972756744322762,0.672547971138444,0.9992591268557277,10.0
1.1,0.4251964291824277,-0.006305109147760063,1.0971734647145437,0.671977035532116,0.999263215244437,10.0
1.11,0.42567411081262124,-0.005827427517566585,1.0970756291903594,0.6714015183777382,0.9992671286654043,10.0
1.12,0.4261586973266631,-0.005342841003524636,1.0969819349701824,0.6708232376435194,0.9992708764342114,10.0
1.13,0.426648186840456,-0.004853351489731783,1.0968921358152655,0.6702439489748093,0.9992744684004081,10.0
1.14,0.42714063512203687,-0.004360903208150919,1.0968059765752514,0.6696653414532144,0.9992779147700088,10.0
1.15,0.427634163444341,-0.0038673748858467243,1.0967231974245588,0.6690890339802177,0.9992812259360364,10.0
1.16,0.4281269656110232,-0.0033745727191645987,1.0966435378648562,0.668516572253833,0.9992844123184246,10.0
1.17,0.42861731414102866,-0.0028842241891591427,1.0965667404669635,0.6679494263259348,0.9992874842143402,10.0
1.18,0.4291035656197185,-0.0023979727104692255,1.0964925543283939,0.6673889887086754,0.999290451659883,10.0
1.19,0.4295841652214779,-0.0019173731087098673,1.096420738227387,0.6668365730059092,0.9992933243039233,10.0
1.2,0.4300576504119549,-0.0014438879182329014,1.0963510634572164,0.6662934130452614,0.9992961112947302,10.0
1.21,0.43052265385837657,-0.000978884471811245,1.0962833163308194,0.6657606624724428,0.9992988211797861,10.0
1.22,0.4309779055555108,-0.0005236327746769593,1.0962173003459401,0.6652393947904293,0.9993014618191812,10.0
1.23,0.43142223420847037,-7.93041217174579e-5,1.096152838009008,0.6647306038005377,0.9993040403126585,10.0
1.24,0.43185456789444143,0.0003530295642536594,1.0960897723159309,0.6642352044214895,0.9993065629403816,10.0
1.25,0.4322739340423286,0.0007723957121408582,1.0960279678934977,0.6637540338511688,0.9993090351172789,10.0
1.26,0.43267945876552155,0.001177920435333764,1.095967311806833,0.6632878530413114,0.9993114613607454,10.0
1.27,0.4330703655951164,0.0015688272649286264,1.095907714043468,0.6628373484483516,0.99931384527128,10.0
1.28,0.43344597364605364,0.0019444353158658558,1.0958491076831198,0.6624031340370661,0.999316189525694,10.0
1.29,0.4338056952744575,0.0023041569442697296,1.0957914487703848,0.6619857534959273,0.9993184958822033,10.0
1.3,0.43414903326646914,0.0026474949362813786,1.0957347159050486,0.6615856826385795,0.9993207651968168,10.0
1.31,0.43447557760632893,0.0029740392761411836,1.095678909568071,0.6612033319617422,0.999322997450296,10.0
1.32,0.434785001880761,0.0032834635505732514,1.0956240512050803,0.6608390493243194,0.9993251917848156,10.0
1.33,0.4350770593603104,0.003575521030122583,1.0955701820864132,0.660493122726103,0.9993273465495622,10.0
1.34,0.4353515788187137,0.003850040488525933,1.0955173619689271,0.6601657831502133,0.9993294593542618,10.0
1.35,0.4356084601289138,0.004106921798726061,1.0954656675801964,0.6598572074512826,0.9993315271298109,10.0
1.36,0.4358476696953044,0.004346131365116621,1.0954151909516632,0.6595675212563588,0.9993335461949523,10.0
1.37,0.43606923576582024,0.004567697435632455,1.0953660376239407,0.6592968018581205,0.9993355123280612,10.0
1.38,0.43627324366788883,0.00477170533770101,1.0953183247482987,0.6590450810804099,0.9993374208430867,10.0
1.39,0.4364598310215705,0.004958292691382723,1.0952721791104212,0.6588123480888507,0.999339266668602,10.0
1.4,0.4366291829630623,0.0051276446328744835,1.0952277350986388,0.6585985521355764,0.9993410444290732,10.0
1.41,0.43678152742843135,0.005279989098243543,1.0951851326417787,0.6584036052133475,0.9993427485273476,10.0
1.42,0.4369171305270205,0.005415592196832736,1.0951445151382135,0.6582273846111931,0.9993443732274903,10.0
1.43,0.4370362920470452,0.005534753716857451,1.0951060273988262,0.658069735351781,0.9993459127370657,10.0
1.44,0.43713934111845437,0.0056378027882666125,1.0950698136242316,0.657930472505777,0.9993473612880495,10.0
1.45,0.4372266320675051,0.005725093737317354,1.0950360154359138,0.6578093833684084,0.9993487132155822,10.0
1.46,0.4372985404829677,0.0057970021527799015,1.095004769979765,0.6577062294967971,0.9993499630338282,10.0
1.47,0.43735545951993343,0.0058539211897456886,1.0949762081181473,0.6576207485982138,0.999351105508293,10.0
1.48,0.43739779645548676,0.005896258125298985,1.0949504527266447,0.6575526562711578,0.999352135723953,10.0
1.49,0.4374259695136481,0.005924431183460359,1.0949276171077353,0.6575016475940871,0.9993530491487094,10.0
1.5,0.4374404049679494,0.005938866637761625,1.0949078035348883,0.6574673985669388,0.9993538416916232,10.0
1.51,0.43744153453076806,0.005939996200580286,1.0948911019353185,0.6574495674045504,0.999354509755606,10.0
1.52,0.4374297930318782,0.005928254701690406,1.0948775887219224,0.6574477956900442,0.9993550502841418,10.0
1.53,0.4374056163876301,0.005904078057442294,1.0948673257787576,0.6574617093911275,0.9993554608018685,10.0
1.54,0.4373694398575938,0.005867901527406026,1.0948603596071964,0.6574909197496026,0.9993557394487309,10.0
1.55,0.4373216965832752,0.005820158253087408,1.0948567206342488,0.6575350240509736,0.9993558850076488,10.0
1.56,0.4372628164002863,0.005761278070098538,1.094856422685092,0.6575936062848056,0.9993558969256151,10.0
1.57,0.43719322491333323,0.00569168658314542,1.0948594626207573,0.657666237707424,0.9993557753281885,10.0
1.58,0.43711334282018766,0.005611804489999844,1.0948658201371253,0.6577524773169376,0.9993555210275337,10.0
1.59,0.4370235854700174,0.005522047139829639,1.094875457724934,0.6578518722549166,0.9993551355240214,10.0
1.6,0.4369243626381437,0.005422824307955948,1.0948883207835372,0.6579639581453933,0.9993546210016773,10.0
1.61,0.4368160784992857,0.00531454016909795,1.094904337885094,0.6580882593858082,0.999353980317615,10.0
1.62,0.4366991317789578,0.005197593448770065,1.0949234211808458,0.6582242894018878,0.9993532169857849,10.0
1.63,0.4365739160621815,0.005072377731993696,1.0949454669416103,0.6583715508794289,0.9993523351553544,10.0
1.64,0.43644082023840286,0.004939281908215082,1.094970356225003,0.6585295359866002,0.9993513395840187,10.0
1.65,0.43630022905999954,0.004798690729811736,1.094997955657513,0.6586977265975136,0.9993502356067183,10.0
1.66,0.43615252379291997,0.004650985462732183,1.095028118323248,0.658875594530328,0.9993490291000888,10.0
1.67,0.4359980829370171,0.004496544606829309,1.095060684746878,0.659062601809861,0.9993477264431437,10.0
1.68,0.4358372829946169,0.004335744664429134,1.0950954839599447,0.6592582009653278,0.9993463344746211,10.0
1.69,0.43567049926628215,0.004168960936094407,1.0951323346393966,0.6594618353731144,0.9993448604474429,10.0
1.7,0.43549810665330074,0.003996568323112921,1.0951710463053737,0.6596729396520731,0.9993433119808038,10.0
1.71,0.4353204804477362,0.0038189421175484086,1.0952114205670342,0.6598909401192979,0.9993416970103374,10.0
1.72,0.43513799709172046,0.003636458761532719,1.0952532524045895,0.6601152553128689,0.9993400237368352,10.0
1.73,0.43495103488922493,0.003449496559037138,1.0952963314750146,0.6603452965857897,0.9993383005740182,10.0
1.74,0.4347599746546989,0.003258436324511116,1.095340443430716,0.6605804687760171,0.9993365360957901,10.0
1.75,0.43456520028474216,0.0030636619545543675,1.0953853712393873,0.6608201709546452,0.9993347389834433,10.0
1.76,0.43436709924060174,0.0028655609104139496,1.095430896494417,0.6610637972538153,0.9993329179732421,10.0
1.77,0.43416606293064514,0.0026645246004573793,1.0954768007056646,0.6613107377750195,0.9993310818047921,10.0
1.78,0.43396248698418627,0.002460948653998497,1.0955228665606465,0.6615603795764602,0.9993292391705929,10.0
1.79,0.43375677140959457,0.002255233079406804,1.0955688791472358,0.6618121077376413,0.9993273986671294,10.0
1.8,0.4335493206311838,0.0020477823009959796,1.0956146271292821,0.6620653064980985,0.9993255687478475,10.0
1.81,0.43334054340167427,0.001839005071486442,1.0956599038676869,0.6623193604660127,0.9993237576783114,10.0
1.82,0.4331308525881336,0.0016293142579458153,1.0957045084797439,0.6625736558916104,0.999321973493829,10.0
1.83,0.4329206648316263,0.0014191265014384508,1.095748246830967,0.6628275819993407,0.9993202239597802,10.0
1.84,0.4327104000818384,0.001208861751650641,1.095790932453704,0.6630805323718655,0.9993185165348706,10.0
1.85,0.432500481010043,0.0009989426798552353,1.095832387388557,0.6633319063785137,0.9993168583374765,10.0
1.86,0.4322913323047552,0.0007897939745674097,1.0958724429443962,0.663581110639641,0.9993152561152429,10.0
1.87,0.43208337985617984,0.0005818415259920252,1.0959109403747958,0.6638275605186159,0.9993137162180269,10.0
1.88,0.4318770498365103,0.00037551150632250967,1.0959477314682373,0.664070681631727,0.9993122445742892,10.0
1.89,0.43167276768444507,0.0001712293542572692,1.0959826790514962,0.6643099113670513,0.9993108466709589,10.0
1.9,0.4314709570031766,-3.058132701114212e-5,1.0960156574053805,0.6645447004022038,0.9993095275368036,10.0
1.91,0.4312720383820954,-0.00022949994809237916,1.096046552593099,0.6647745142110034,0.9993082917292948,10.0
1.92,0.43107642815282615,-0.00042511017736160736,1.0960752627030406,0.6649988345502146,0.9993071433248972,10.0
1.93,0.43088453709158975,-0.0006170012385980396,1.0961016980061333,0.6652171609145436,0.9993060859127734,10.0
1.94,0.43069676907895127,-0.0008047692512364735,1.0961257810321399,0.6654290119531884,0.9993051225917332,10.0
1.95,0.43051351973025537,-0.000988018599932432,1.09614744656555,0.6656339268352947,0.9993042559703967,10.0
1.96,0.4303351750077471,-0.0011663633224407047,1.0961666415667124,0.6658314665589651,0.9993034881703503,10.0
1.97,0.43016210982836506,-0.001339428501822722,1.096183325019851,0.6660212151914859,0.9993028208322247,10.0
1.98,0.42999468667762963,-0.001506851652558179,1.0961974677144934,0.6662027810368638,0.999302255124439,10.0
1.99,0.42983325424377855,-0.0016682840864092393,1.0962090519627072,0.6663757977189286,0.9993017917545105,10.0
2.0,0.42967814608151333,-0.0018233922486744385,1.0962180712592886,0.6665399251777754,0.9993014309826471,10.0
2.01,0.4295296793190932,-0.0019718590110945817,1.0962245298880195,0.6666948505689265,0.9993011726374981,10.0
2.02,0.4293881534174132,-0.0021133849127745697,1.096228442480965,0.6668402890635517,0.9993010161337802,10.0
2.03,0.42925384899182223,-0.0022476893383655615,1.0962298335356415,0.6669759845438192,0.9993009604915931,10.0
2.04,0.4291270267073453,-0.0023745116228425,1.096228736895078,0.6671017101877328,0.9993010043572156,10.0
2.05,0.4290079262529828,-0.002493612077204997,1.0962251951977378,0.667217268944755,0.9993011460251093,10.0
2.06,0.42889676540645816,-0.0026047729237296613,1.0962192593011821,0.667322493894724,0.9993013834609715,10.0
2.07,0.428793739192344,-0.0027077991378438035,1.0962109876865898,0.6674172484942458,0.9993017143255551,10.0
2.08,0.4286990191435539,-0.002802519186633924,1.096200445847943,0.6675014267043892,0.999302135999101,10.0
2.09,0.42861275266695,-0.002888785663237837,1.096187705672471,0.6675749530055209,0.9993026456061199,10.0
2.1,0.4285350625214137,-0.00296647580877406,1.0961728448160861,0.6676377822946724,0.9993032400403753,10.0
2.11,0.42846604640697045,-0.003035491923217334,1.0961559460796622,0.6676898996726918,0.9993039159898323,10.0
2.12,0.4284057766714483,-0.0030957616587395,1.0961370967896809,0.6677313201182328,0.9993046699614315,10.0
2.13,0.42835430013212766,-0.0031472381980601222,1.0961163881881761,0.6677620880560485,0.9993054983054918,10.0
2.14,0.4283116380143053,-0.003189900315882508,1.0960939148354765,0.6677822768211711,0.9993063972395997,10.0
2.15,0.428277786007091,-0.0032237523230967914,1.096069774029247,0.6677919880221561,0.9993073628718488,10.0
2.16,0.42825271443171203,-0.0032488238984757487,1.0960440652433663,0.6677913508116542,0.9993083912232841,10.0
2.17,0.4282363685242087,-0.0032651698059790995,1.0960168895890365,0.6677805210648278,0.9993094782494574,10.0
2.18,0.4282286688249764,-0.0032728695052113735,1.0959883493010387,0.6677596804760625,0.9993106198609772,10.0
2.19,0.42822951167547046,-0.0032720266547172886,1.0959585472508906,0.66772903557542,0.9993118119429831,10.0
2.2,0.4282387698144971,-0.0032627685156906704,1.0959275864889118,0.6676888166744146,0.9993130503734623,10.0
2.21,0.4282562930702424,-0.0032452452599454214,1.0958955698164308,0.6676392767461883,0.9993143310403616,10.0
2.22,0.4282819091437292,-0.0032196291864585594,1.0958625993892899,0.6675806902455608,0.9993156498574471,10.0
2.23,0.4283154244745059,-0.003186113855681906,1.0958287763532113,0.6675133518787055,0.9993170027788904,10.0
2.24,0.42835662518588247,-0.0031449131443053615,1.0957942005115742,0.6674375753256918,0.9993183858125558,10.0
2.25,0.4284052781001424,-0.00309626023004538,1.0957589700255101,0.6673536919253676,0.9993197950319984,10.0
2.26,0.4284611318182633,-0.0030404065119244796,1.0957231811461858,0.6672620493279225,0.9993212265871713,10.0
2.27,0.4285239178558557,-0.0029776204743321116,1.095686927978659,0.6671630101228032,0.9993226767138724,10.0
2.28,0.42859335182978275,-0.002908186500405035,1.095650302276752,0.6670569504469693,0.9993241417419487,10.0
2.29,0.42866913468552226,-0.0028324036446655387,1.0956133932676637,0.6669442585821413,0.9993256181023122,10.0
2.3,0.42875095396063395,-0.0027505843695538046,1.0955762875054773,0.6668253335448433,0.9993271023327996,10.0
2.31,0.4288384850744706,-0.002663053255717189,1.0955390687518114,0.6667005836773408,0.9993285910829464,10.0
2.32,0.4289313926389399,-0.002570145691247844,1.095501817882476,0.666570425243536,0.9993300811177198,10.0
2.33,0.4290293317815178,-0.0024722065486699786,1.0954646128180612,0.6664352810365434,0.9993315693202963,10.0
2.34,0.42913194947513367,-0.0023695888550540963,1.095427528477165,0.6662955790020314,0.9993330526939322,10.0
2.35,0.42923888586663694,-0.002262652463550848,1.0953906367498434,0.6661517508832064,0.999334528363025,10.0
2.36,0.42934977559895765,-0.002151762731230133,1.0953540064899858,0.6660042308910281,0.9993359935734194,10.0
2.37,0.42946424911951564,-0.0020372892106721523,1.0953177035240782,0.6658534544045626,0.9993374456920556,10.0
2.38,0.4295819339700592,-0.001919604360128547,1.0952817906749444,0.6656998567048852,0.999338882206021,10.0
2.39,0.42970245605177826,-0.001799082278409532,1.0952463277979931,0.6655438717462149,0.999340300721099,10.0
2.4,0.42982544086105545,-0.0016760974691323544,1.0952113718285432,0.6653859309674879,0.999341698959877,10.0
2.41,0.4299505146909385,-0.0015510236392492893,1.095176976837884,0.6652264621469456,0.9993430747595033,10.0
2.42,0.430077305794066,-0.0014242325361217797,1.095143194096689,0.6650658883026229,0.9993444260691512,10.0
2.43,0.4302054455032622,-0.001296092826925573,1.0951100721436622,0.6649046266404002,0.9993457509472723,10.0
2.44,0.4303345693062103,-0.0011669690239774837,1.0950776568580576,0.6647430875518474,0.9993470475586964,10.0
2.45,0.4304643178712323,-0.0010372204589554704,1.095045991534359,0.6645816736631268,0.9993483141716444,10.0
2.46,0.4305943380214756,-0.0009072003087121396,1.0950151169577964,0.6644207789363208,0.999349549154707,10.0
2.47,0.43072428365544907,-0.0007772546747387033,1.0949850714792742,0.664260787823825,0.9993507509738478,10.0
2.48,0.4308538166117958,-0.0006477217183920316,1.0949558910886916,0.664102074476896,0.9993519181894711,10.0
2.49,0.43098260747710865,-0.0005189308530791294,1.0949276094854592,0.6639450020083506,0.9993530494536005,10.0
2.5,0.4311103363360004,-0.00039120199418740854,1.094900258145347,0.6637899218093468,0.999354143507205,10.0
2.51,0.43123669346178395,-0.00026484486840383986,1.0948738663830335,0.6636371729212496,0.9993551991776974,10.0
2.52,0.43136137994902124,-0.00014015838116651435,1.0948484614094331,0.6634870814604119,0.9993562153766414,10.0
2.53,0.43148410828608175,-1.743004410607049e-5,1.0948240683836683,0.6633399600975868,0.9993571910976721,10.0
2.54,0.43160460287005786,0.00010306453987007577,1.0948007104589605,0.6631961075889028,0.9993581254146603,10.0
2.55,0.4317226004625546,0.00022106213236679505,1.094778408822581,0.6630558083600262,0.9993590174801156,10.0
2.56,0.43183785058946206,0.0003363122592742766,1.094757182729398,0.6629193321399359,0.9993598665238429,10.0
2.57,0.43195011588356363,0.0004485775533758984,1.0947370495293935,0.6627869336458296,0.9993606718518431,10.0
2.58,0.432059172373737,0.0005576340435491514,1.094718024688933,0.662658852315196,0.9993614328454614,10.0
2.59,0.43216480971988597,0.0006632713896981997,1.0947001218063732,0.6625353120864873,0.9993621489607638,10.0
2.6,0.4322668313978605,0.0007652930676726893,1.0946833526220052,0.662416521224145,0.9993628197281386,10.0
2.61,0.4323650548337883,0.0008635165036005146,1.0946677270230487,0.6623026721892603,0.9993634447520968,10.0
2.62,0.4324593114921472,0.000957773161959442,1.094653253043971,0.6621939415518238,0.9993640237112599,10.0
2.63,0.43254944691809155,0.0010479085879037753,1.0946399368628192,0.6620904899447276,0.999364556358506,10.0
2.64,0.4326353207368862,0.0011337824066984528,1.094627782794178,0.6619924620572917,0.9993650425212516,10.0
2.65,0.4327168066133627,0.0012152682831749106,1.0946167932793143,0.6618999866659518,0.9993654821018462,10.0
2.66,0.4327937921721066,0.0012922538419188672,1.094606968874429,0.6618131767023224,0.9993658750780416,10.0
2.67,0.4328661788830507,0.0013646405528629094,1.0945983082374442,0.6617321293543937,0.9993662215035211,10.0
2.68,0.4329338819123396,0.0014323435821518415,1.0945908081144249,0.6616569262020853,0.9993665215084419,10.0
2.69,0.43299682994338606,0.0014952916131982523,1.0945844633260209,0.6615876333826347,0.999366775299978,10.0
2.7,0.4330549649679934,0.0015534266378056157,1.09457926675503,0.6615243017870367,0.9993669831628176,10.0
2.71,0.43310824205206633,0.0016067037218785104,1.0945752093355172,0.6614669672834509,0.9993671454595981,10.0
2.72,0.43315662907653607,0.0016550907463482708,1.0945722800444102,0.6614156509678742,0.9993672626312424,10.0
2.73,0.4332001064565352,0.001698568126347448,1.0945704658961837,0.6613703594396485,0.9993673351971714,10.0
2.74,0.4332386668406461,0.0017371285104583027,1.0945697519412505,0.6613310851006045,0.9993673637553687,10.0
2.75,0.4332723147922962,0.001770776462108417,1.0945701212687475,0.6612978064764512,0.999367348982269,10.0
2.76,0.43330106645510363,0.0017995281249158443,1.094571555014217,0.6612704885591135,0.9993672916324502,10.0
2.77,0.4333249492044113,0.001823410874223473,1.0945740323726685,0.6612490831682571,0.999367192538112,10.0
2.78,0.4333440012858039,0.001842462955616161,1.094577530617603,0.6612335293317991,0.9993670526083147,10.0
2.79,0.43335827144342437,0.0018567331132366193,1.094582025126181,0.6612237536827564,0.9993668728279715,10.0
2.8,0.4333678185386781,0.0018662802084903288,1.0945874894110035,0.6612196708723254,0.9993666542565787,10.0
2.81,0.433372711160768,0.0018711728305802144,1.0945938951587748,0.6612211839980067,0.9993663980266677,10.0
2.82,0.43337302723111304,0.0018714889009252725,1.0946012122758464,0.6612281850447332,0.9993661053419849,10.0
2.83,0.43336885360147287,0.0018673152712851294,1.0946094089410385,0.6612405553395655,0.9993657774753771,10.0
2.84,0.4333602856483934,0.001858747318205621,1.0946184516654887,0.6612581660170953,0.9993654157663991,10.0
2.85,0.4333474268633262,0.0018458885331384457,1.0946283053597727,0.6612808784964465,0.999365021618628,10.0
2.86,0.433330388440808,0.0018288501106201917,1.0946389334079731,0.6613085449671654,0.9993645964966998,10.0
2.87,0.43330928886402253,0.0018077505338347814,1.0946502977487487,0.6613410088847261,0.9993641419230689,10.0
2.88,0.43328425348962474,0.0017827151594369522,1.094662358963002,0.6613781054733773,0.9993636594744988,10.0
2.89,0.43325541413163593,0.0017538758014481969,1.0946750763680135,0.6614196622363777,0.9993631507782983,10.0
2.9,0.4332229086452384,0.0017213703150505846,1.0946884081176083,0.6614654994723699,0.9993626175083145,10.0
2.91,0.43318688051091253,0.0016853421807247507,1.0947023113080279,0.6615154307971154,0.9993620613806976,10.0
2.92,0.4331474784191928,0.0016459400890050547,1.0947167420890398,0.661569263669847,0.9993614841494571,10.0
2.93,0.4331048558567048,0.0016033175265169808,1.0947316557797906,0.6616267999230856,0.9993608876018272,10.0
2.94,0.43305917069322636,0.0015576323630385695,1.0947470069889675,0.6616878362957413,0.99936027355346,10.0
2.95,0.4330105847707998,0.00150904644061198,1.0947627497385728,0.6617521649677731,0.9993596438434759,10.0
2.96,0.4329592634943563,0.0014577251641685223,1.0947788375909013,0.6618195740965449,0.9993590003293827,10.0
2.97,0.4329053754248588,0.0014038370946710286,1.094795223777947,0.6618898483530881,0.9993583448819009,10.0
2.98,0.4328490918744755,0.0013475535442877247,1.09481186133275,0.6619627694582743,0.9993576793797088,10.0
2.99,0.4327905865046276,0.0012890481744397973,1.0948287032219943,0.6620381167173668,0.999357005704139,10.0
3.0,0.432730034926631,0.0012284965964431556,1.0948457024791793,0.6621156675525484,0.9993563257338516,10.0
3.01,0.43266761430554285,0.0011660759753550573,1.094862812337804,0.662195198032261,0.9993556413395067,10.0
3.02,0.4326035029672375,0.001101964637049708,1.0948799863638492,0.6622764833966117,0.9993549543784648,10.0
3.03,0.4325378800090395,0.0010363416788516555,1.0948971785869588,0.6623592985779192,0.9993542666895404,10.0
3.04,0.432470924914241,0.0009693865840531741,1.0949143436296953,0.6624434187154543,0.999353580087831,10.0
3.05,0.432402817170749,0.0009012788405612324,1.0949314368342522,0.6625286196635032,0.9993528963596486,10.0
3.06,0.43233373589423335,0.0008321975640456003,1.094948414386082,0.6626146784918485,0.9993522172575755,10.0
3.07,0.4322638594561674,0.0007623211259796401,1.0949652334337865,0.662701373977619,0.9993515444956673,10.0
3.08,0.4321933651170681,0.0006918267868802889,1.0949818522048889,0.6627884870878208,0.9993508797448232,10.0
3.09,0.4321224286655156,0.0006208903353278336,1.0949982301168169,0.6628758014513012,0.9993502246283461,10.0
3.1,0.43205122406320073,0.000549685733012983,1.0950143278828004,0.6629631038195996,0.9993495807177069,10.0
3.11,0.43197992309672667,0.00047838476653890987,1.0950301076121045,0.6630501845153779,0.9993489495285346,10.0
3.12,0.4319086950364777,0.00040715670628995544,1.0950455329043307,0.6631368378678529,0.9993483325168455,10.0
3.13,0.4318377063031402,0.0003361679729524495,1.0950605689373951,0.6632228626342548,0.999347731075523,10.0
3.14,0.43176712014261964,0.0002655818124318657,1.0950751825488076,0.6633080624061879,0.9993471465310665,10.0
3.15,0.431697096309559,0.00019555797937121408,1.0950893423101615,0.6633922460006024,0.9993465801406124,10.0
3.16,0.43162779076055313,0.00012625243036539754,1.0951030185943753,0.6634752278338221,0.9993460330892439,10.0
3.17,0.43155935535708606,5.7817026898263224e-5,1.0951161836358072,0.6635568282787213,0.9993455064875865,10.0
3.18,0.4314919375794669,-9.600750720857638e-6,1.0951288115827733,0.6636368740033063,0.9993450013697079,10.0
3.19,0.43142568025168665,-7.585807850111729e-5,1.0951408785427101,0.6637151982910234,0.9993445186913104,10.0
3.2,0.43136072127853164,-0.00014081705165614058,1.0951523626196542,0.6637916413411226,0.9993440593282327,10.0
3.21,0.4312971933948385,-0.00020434493534923878,1.0951632439442829,0.6638660505494445,0.9993436240752475,10.0
3.22,0.43123522392825536,-0.0002663144019324598,1.0951735046962967,0.6639382807680413,0.999343213645167,10.0
3.23,0.431174934575302,-0.00032660375488582514,1.0951831291194847,0.6640081945441828,0.9993428286682393,10.0
3.24,0.431116441192147,-0.00038509713804080485,1.0951921035293104,0.6640756623371634,0.9993424696918464,10.0
3.25,0.4310598535997156,-0.00044168473047220304,1.0952004163134583,0.6641405627137428,0.9993421371804805,10.0
3.26,0.4310052754046693,-0.0004962629255184577,1.0952080579251742,0.6642027825205049,0.9993418315160117,10.0
3.27,0.4309528038356298,-0.0005487344945579739,1.0952150208699911,0.6642622170343613,0.9993415529982191,10.0
3.28,0.4309025295962468,-0.0005990087339409766,1.095221299685697,0.6643187700894501,0.9993413018455909,10.0
3.29,0.4308545367343177,-0.0006470015958701237,1.0952268909161404,0.6643723541818228,0.9993410781963732,10.0
3.3,0.43080890252851733,-0.000692635801670454,1.0952317930788666,0.6644228905503493,0.999340882109864,10.0
3.31,0.43076569739188386,-0.0007358409383039282,1.0952360066271467,0.664470309235263,0.9993407135679329,10.0
